# STEREO Data for run titled "RUN2"
#
# Total Number of Trials: 600
# Solved Trials: 100, 33.44481605351171% (of attempted solves), 16.666666666666668% (total)
# Solver Fails: 197, 65.88628762541806% (of attempted solves), 32.833333333333336% (total)
# Timeout Fails: 2, 0.6688963210702341% (of attempted solves), 0.3333333333333333% (total)
# Low Star Counts (<4): 301, 50.166666666666664%
# Total Data Collection Time: 0.7155509599341733 hrs
# skip_header = 23
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time
1     -1     -999     34285     2     61.209293039875796     1.2278555112629475     -999     -999     -999
2     -1     -999     5193     2     62.1722992994511     -10.73414529275631     -999     -999     -999
3     -1     -999     28350     2     353.73869367968024     -3.2768498668424657     -999     -999     -999
4     -1     -999     24301     3     155.3432269709     -4.962733583157617     -999     -999     -999
5     0     -999     4930     4     10.801717062763984     -11.16210278614217     -999     -999     4.113155883998843
6     0     -999     32231     4     248.69870369035672     3.408388060352279     -999     -999     3.8572971760004293
7     -1     -999     10640     2     2.351281135146054     1.0395611811480006     -999     -999     -999
8     -1     -999     30777     1     51.01513411580966     -3.9629739154101857     -999     -999     -999
9     -1     -999     1018     2     229.15752444343102     -9.112140900591994     -999     -999     -999
10     -1     -999     37012     2     16.274453377548852     0.06530571009957503     -999     -999     -999
11     -1     -999     30565     3     244.39414488930376     3.4010775356373637     -999     -999     -999
12     -1     -999     14030     2     198.4277908513114     6.540903299180725     -999     -999     -999
13     0     -999     11960     4     139.7650148884278     -2.105937439841445     -999     -999     4.005755894992035
14     0     -999     25858     4     19.565829415013553     3.403081537700199     -999     -999     4.627573383011622
15     0     -999     21926     4     260.970631812121     -2.307608177253221     -999     -999     4.307160838012351
16     -1     -999     25423     2     12.762970003763593     -3.065718408359452     -999     -999     -999
17     -1     -999     34244     3     15.646515790715346     3.2527384632831087     -999     -999     -999
18     -1     -999     10249     3     200.55885599315312     -8.206874879448003     -999     -999     -999
19     1     0.00019266021178878252     22165     9     288.1213609118542     0.721829228172885     288.12132757046663     0.721639268006249     4.7224297169886995
20     0     -999     22419     4     130.39461247692276     -4.90379028078612     -999     -999     4.246119641989935
21     -1     -999     5296     2     183.6304750634531     -0.4635642155573328     -999     -999     -999
22     0     -999     20552     4     52.059154070403864     -8.005784989737828     -999     -999     3.8744291510083713
23     -1     -999     34268     1     45.12665536193088     2.040278055495956     -999     -999     -999
24     -1     -999     23699     1     222.49395295610145     5.215655361292968     -999     -999     -999
25     -1     -999     36266     3     217.5665056012915     -0.1589448157255473     -999     -999     -999
26     -1     -999     26923     1     152.2236501687276     0.3666989113424829     -999     -999     -999
27     0     -999     23636     5     311.3040064231556     -3.178324812598629     -999     -999     4.0703775720030535
28     -1     -999     15243     2     42.840842824764096     7.107874588528172     -999     -999     -999
29     0     -999     2762     4     15.562576814512031     3.4926887027559927     -999     -999     3.9398801520001143
30     -1     -999     15785     3     329.3617209898478     -6.429974992529074     -999     -999     -999
31     1     0.00036047580484679026     9258     7     113.9078910454348     10.897841555784412     113.90801641645038     10.89748480379759     4.051985951984534
32     0     -999     7144     5     125.14612263747794     -8.4426019975777     -999     -999     6.263177215005271
33     0     -999     4583     4     174.0045666272413     7.413181201512342     -999     -999     3.9523870639968663
34     1     0.0006014568504953033     10633     9     131.06101182734275     6.41624773717046     131.05966861870795     6.415800849964528     4.106900807004422
35     -1     -999     14937     3     132.78674999937212     -5.368735587460959     -999     -999     -999
36     -1     -999     2608     3     139.986294718588     -0.22687444845074156     -999     -999     -999
