# STEREO Data for run titled "SNR20"
#
# Total Number of Trials: 2077.0
# Solved Trials: 1008.0, 73.46938775510205% (of attempted solves), 48.53153586904189% (total)
# Solver Fails: 351.0, 25.583090379008745% (of attempted solves), 16.899374097255656% (total)
# Timeout Fails: 13.0, 0.9475218658892128% (of attempted solves), 0.6259027443428021% (total)
# Low Star Counts (<4): 705.0, 33.943187289359656%
# Total Data Collection Time: 0.2346431613789173 hrs
# skip_header = 23
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time     snr     rotation
83     1     0.0004588560485174753     30379     8     144.27466158800752     -40.654065946320024     144.27256307722357     -40.65368414505324     25.201552780345082     20.0      0
84     1     -0.0006236040880978067     25782     6     279.8455817823864     -41.82592232759408     279.84504171769106     -41.8265794836904     231.5876439679414     20.0      0
85     1     -0.0005745138527046834     30325     7     212.54824376076255     -42.435247256952415     212.54702139148756     -42.43574179827304     36.51283890940249     20.0      0
86     -1     -999     21391     1     31.058808691862392     -36.91015774336478     -999     -999     -999     20.0      0
87     0     -999     9510     4     39.095300366427274     -54.33761429072302     -999     -999     48.81099704653025     20.0      0
88     0     -999     6880     4     306.29378984053244     -35.055356520982485     -999     -999     358.6926821153611     20.0      0
89     -1     -999     8589     2     51.24681084298031     -45.62454538462389     -999     -999     -999     20.0      0
90     1     -0.0008861532120292281     922     8     215.92709297658908     -53.83051369794348     215.9257081137572     -53.83149220438073     57.975232135504484     20.0      0
91     1     -6.381223646201306e-05     12685     14     134.66508086124506     -42.067432023363445     134.66441657494858     -42.067603116100116     8.544046198949218     20.0      0
92     0     -999     4921     4     324.2301453675248     -52.35500970551546     -999     -999     63.64643294364214     20.0      0
93     1     -9.026431670378088e-05     15217     6     105.91787505997205     -39.8097737715074     105.91698562418424     -39.80977204068751     33.94529316574335     20.0      0
94     -1     -999     5034     3     246.90166323909975     -35.042205050498836     -999     -999     -999     20.0      0
95     -1     -999     26074     2     297.6329195271624     -45.49626209351763     -999     -999     -999     20.0      0
96     -1     -999     17927     3     260.3739294948547     -41.298154011238005     -999     -999     -999     20.0      0
97     1     0.0001768212222188481     6445     7     103.55080572376067     -42.94118707716382     103.55134098958324     -42.9408769721855     114.02751388959587     20.0      0
98     1     -0.0008119584288053261     28399     7     212.40138474488694     -41.220693811996235     212.40049957863246     -41.22151731893697     44.87570794299245     20.0      0
99     1     -0.0003658562683739319     28170     12     134.19495273410266     -41.864936860844395     134.19428789481702     -41.86533807199611     116.7014439124614     20.0      0
100     0     -999     15249     5     213.74467380822657     -51.612531940586805     -999     -999     828.4508648794144     20.0      0
101     1     -0.0003824017895084353     18914     5     179.51998624724374     -36.76708985913151     179.51831244242393     -36.76751852552521     60.37175701931119     20.0      0
102     1     -0.0009557075461188447     8078     7     268.6330009769354     -39.558156623463     268.6324829951159     -39.559034357402304     261.55967614613473     20.0      0
103     1     -0.0004287719866837847     13433     10     128.03081061845242     -48.78931654185963     128.02999615783935     -48.78964965103992     119.40450104884803     20.0      0
104     1     -0.00017356209369268072     27123     5     113.40673346420994     -49.25602597561245     113.40659960433302     -49.25620008488389     103.43537293374538     20.0      0
105     -1     -999     8522     2     282.6263027745484     -33.95649871285782     -999     -999     -999     20.0      0
106     1     -0.00018237463137182885     18285     12     129.5315019782199     -44.8874467442569     129.53098734601224     -44.88755449446237     205.9208049904555     20.0      0
107     1     0.0007770052444087128     117     7     108.13349107140806     -45.61592523681548     108.13314830472318     -45.61518579471095     53.20186982862651     20.0      0
108     1     -0.00035623246025551225     8027     5     316.182436124963     -52.96600937301166     316.18201418109413     -52.96630500183686     134.47490381076932     20.0      0
109     1     -0.00014540174389310323     25062     12     116.97229430724383     -41.15182317122064     116.97232620401527     -41.15196687195201     20.32466698437929     20.0      0
110     0     -999     27148     5     110.30090599824959     -49.2914660030766     -999     -999     903.0867558903992     20.0      0
111     -1     -999     19119     2     311.38937394787126     -43.751191113170634     -999     -999     -999     20.0      0
112     -1     -999     27990     1     311.142593640365     -48.605606172443984     -999     -999     -999     20.0      0
113     -1     -999     21706     1     1.5442835278140425     -46.731179907356434     -999     -999     -999     20.0      0
114     1     -0.0007578259104406015     7879     6     216.50366782842667     -37.85284935318103     216.50281979870118     -37.85344942453821     89.57995404489338     20.0      0
115     -1     -999     16358     2     54.23595709346019     -45.60285284237164     -999     -999     -999     20.0      0
116     1     -0.0008572191779450122     26964     7     219.488238391471     -41.46767423511232     219.48783814904868     -41.46854708434648     88.8387830927968     20.0      0
117     -1     -999     17381     3     89.64491698694368     -47.61547997589     -999     -999     -999     20.0      0
118     1     -0.0005128202672466387     21621     6     188.53713101417492     -47.815178571843475     188.5320189948297     -47.8150369983373     73.74537293799222     20.0      0
119     -1     -999     16644     2     313.046316440794     -43.36742286045911     -999     -999     -999     20.0      0
120     -1     -999     17643     2     208.83706332252999     -38.475585733671025     -999     -999     -999     20.0      0
121     1     -0.0006482711779796091     22923     6     342.29389771572505     -40.08849754860314     342.29374776591015     -40.08916032869783     73.70965299196541     20.0      0
122     -1     -999     31699     2     55.793500454227086     -43.133906601841154     -999     -999     -999     20.0      0
123     1     -0.00033145205389217836     18168     5     71.05327828631209     -40.33715297470887     71.05194339696872     -40.33731747503796     40.84760509431362     20.0      0
124     1     -0.00470034174436762     5120     7     209.57229388060978     -35.49941716348276     209.56644441040706     -35.504812043759735     76.92451891489327     20.0      0
125     -1     -999     2732     1     320.7723546823481     -49.32282749133861     -999     -999     -999     20.0      0
126     1     -0.0009535269228635457     20446     9     221.57259878807739     -38.36556474741127     221.57223068657984     -38.36648480979117     94.9833479244262     20.0      0
127     -1     -999     19494     2     75.92554824569172     -48.367415110527936     -999     -999     -999     20.0      0
128     -1     -999     26269     1     47.13354452330846     -42.5270648012721     -999     -999     -999     20.0      0
129     -1     -999     25513     3     191.88607340059974     -43.80027527527045     -999     -999     -999     20.0      0
130     1     -0.00022247176313783257     13913     9     130.05555364006733     -36.80072429635892     130.05467503221092     -36.800954355778416     28.176637832075357     20.0      0
131     -1     -999     2805     3     69.75205589000188     -36.79897774560525     -999     -999     -999     20.0      0
132     1     -0.0009709950876839457     6789     5     340.62429456989423     -45.69547243822729     340.62400208412186     -45.69642562409491     108.57054800726473     20.0      0
133     1     -0.0005316284932206372     15226     5     144.55864542526768     -44.40278213578387     144.55855139159243     -44.403310595447834     158.50369282998145     20.0      0
134     0     -999     31912     4     306.5108197123106     -48.4847919416466     -999     -999     109.28278299979866     20.0      0
135     -1     -999     7216     1     77.60592354402154     -41.71834267038888     -999     -999     -999     20.0      0
136     -1     -999     13076     3     292.6787877597689     -36.651540367050586     -999     -999     -999     20.0      0
137     1     -0.0015297783999983494     31245     7     232.70782507069106     -47.862915713841744     232.7024827619405     -47.864758230949484     416.16350994445384     20.0      0
138     1     -0.00014018971300089333     26724     6     126.92883023127513     -43.0082267600542     126.92843977490355     -43.00839701528802     86.18750795722008     20.0      0
139     1     -0.00013302749118082602     6145     8     83.55634218802659     -34.60623775576748     83.55613390460137     -34.60639831791486     320.4260540660471     20.0      0
140     -1     -999     19693     2     30.7062463822056     -37.52822389954595     -999     -999     -999     20.0      0
141     1     -0.00020602887889253907     33973     14     133.92590558291252     -47.51053585617066     133.9250091310923     -47.51077769893966     73.60516511835158     20.0      0
142     1     -0.0006300603019369078     7415     12     120.07185307878731     -40.24460517841564     120.0716097810974     -40.24520757271251     160.4192981030792     20.0      0
143     -1     -999     26112     3     321.88524410143293     -44.71896986719663     -999     -999     -999     20.0      0
144     -1     -999     27922     2     336.0667169808785     -47.936700930398466     -999     -999     -999     20.0      0
145     1     -0.0010721573486947023     19719     6     55.08325383940968     -38.93067336290536     55.0832225277574     -38.93175088855316     370.00464694574475     20.0      0
146     -1     -999     6160     2     355.76212751204645     -52.44466191884593     -999     -999     -999     20.0      0
147     -1     -999     22881     3     329.5385179759332     -40.12364866512252     -999     -999     -999     20.0      0
148     1     -0.00018927054935602428     2696     13     111.02705201826521     -38.92608204601373     111.0265850184649     -38.926220099104434     386.5270270034671     20.0      0
149     -1     -999     10289     2     0.965701330971836     -35.41162243291307     -999     -999     -999     20.0      0
150     -1     -999     7469     2     322.61694754337566     -50.33576606428006     -999     -999     -999     20.0      0
151     1     -0.0006846484231388672     35482     6     283.1146565899425     -42.55264868871271     283.1144344775828     -42.55333283292961     298.4369008336216     20.0      0
152     -1     -999     11694     2     62.11522639020514     -46.353998533599146     -999     -999     -999     20.0      0
153     1     -0.0011474778880966596     25103     9     257.1933357381163     -45.001529212038356     257.1964261091489     -45.00299765499214     91.57411591149867     20.0      0
154     -1     -999     36805     5     93.53926499047495     -46.50033366609001     -999     -999     -999     20.0      0
155     1     -0.0001817610981831308     17736     10     122.62229487558466     -52.38009113048873     122.62156156254699     -52.38032467006005     28.510062023997307     20.0      0
156     -1     -999     25957     1     310.895677558395     -42.62908633490819     -999     -999     -999     20.0      0
157     1     -0.0003263512521201051     1152     6     142.19546698168034     -44.10440579329568     142.19558743938023     -44.10476252237756     35.20700498484075     20.0      0
158     1     -0.00036028907487661854     30377     14     129.89761151863752     -41.310483529994094     129.8969752874345     -41.31087993532459     101.89223010092974     20.0      0
159     0     -999     10696     4     185.81985476694152     -45.119958684124406     -999     -999     253.57183394953609     20.0      0
160     -1     -999     35590     1     46.266386777450926     -45.09122615800609     -999     -999     -999     20.0      0
161     -1     -999     8091     0     4.1836087726857345     -57.48245298274075     -999     -999     -999     20.0      0
162     1     -0.0005122666723167413     16889     6     40.637216670464895     -38.92515035001698     40.63810866983239     -38.92556296578321     246.4242340065539     20.0      0
163     1     -0.0004948365027033219     30735     6     278.3155689650191     -41.92176286791195     278.3152635050926     -41.92224287247423     31.96791815571487     20.0      0
164     1     -0.0005351085976030845     14943     7     114.2353065979755     -48.62616316713725     114.23505035612006     -48.626677014024615     58.21429402567446     20.0      0
165     -1     -999     10340     3     64.54330715041539     -40.2053561703664     -999     -999     -999     20.0      0
166     0     -999     23333     4     74.65317862799591     -41.33138719888131     -999     -999     50.7846069522202     20.0      0
167     -1     -999     30764     3     77.7634358180182     -49.04436394381272     -999     -999     -999     20.0      0
168     1     -0.0006547798131464333     24206     5     345.4846777042085     -40.51282187784743     345.4847613927896     -40.51348163740297     109.66143803671002     20.0      0
169     -1     -999     30249     3     337.5982988704534     -48.98886955130838     -999     -999     -999     20.0      0
170     -1     -999     16561     3     311.3995694421976     -40.959804738739905     -999     -999     -999     20.0      0
171     0     -999     35492     4     178.31738472014953     -45.708005191731175     -999     -999     241.94091791287065     20.0      0
172     -1     -999     5484     3     240.5975676052927     -43.76765950383183     -999     -999     -999     20.0      0
173     -1     -999     193     2     308.99294060605837     -47.456877616051045     -999     -999     -999     20.0      0
174     1     -0.0009725684681569646     17980     8     253.4542043345113     -44.146883744347086     253.45355614109025     -44.14796566152839     113.31567820161581     20.0      0
175     0     -999     6203     4     250.84083089740184     -53.11959602964305     -999     -999     75.68397093564272     20.0      0
176     -1     -999     16057     2     346.6110921366726     -46.03854823850103     -999     -999     -999     20.0      0
177     -1     -999     32604     2     197.31292914255178     -46.49738058967782     -999     -999     -999     20.0      0
178     1     -0.00012006349038529152     12156     6     160.37938132521836     -43.9448047807277     160.3786957496178     -43.944820687110074     163.92100998200476     20.0      0
179     0     -999     11898     4     162.46678622711826     -51.911255649934276     -999     -999     171.92637803964317     20.0      0
180     1     -0.00046224873683797796     36390     9     225.80430589821938     -44.1217798510932     225.8038801759333     -44.12222831670931     76.67702808976173     20.0      0
181     -1     -999     33435     1     310.6314993350862     -48.66790806785011     -999     -999     -999     20.0      0
182     1     0.0004705356356282664     3286     7     113.78336404919415     -43.76044609849657     113.78076834123131     -43.760392136069115     45.0349987950176     20.0      0
183     -1     -999     12976     1     50.36078980888031     -51.87516440298444     -999     -999     -999     20.0      0
184     1     -0.000728656073377465     16829     6     237.20190689653003     -53.5062113382264     237.2007218211764     -53.50690799697234     60.71226391941309     20.0      0
185     1     -0.0006031113837892121     26610     11     204.8804885591544     -41.072998325468156     204.88000933212004     -41.07357708215959     43.742835987359285     20.0      0
186     1     -0.0007950615002343397     6341     5     255.53475612214635     -48.61673470120643     255.53451115588217     -48.6175179838624     249.79204311966896     20.0      0
187     -1     -999     1601     2     297.70627233168966     -49.57915604091898     -999     -999     -999     20.0      0
188     1     0.0002681304296459075     33549     10     102.41412777974848     -44.21017131876291     102.41367132634514     -44.20993692108303     131.91282097250223     20.0      0
189     1     -0.0008191698790014357     1932     8     223.49199910756175     -37.3978707070534     223.4917128373967     -37.39872593933703     78.84038100019097     20.0      0
190     -1     -999     32803     3     357.20630243654006     -41.266457071565114     -999     -999     -999     20.0      0
191     -1     -999     30305     2     84.15903129349869     -43.654968724096356     -999     -999     -999     20.0      0
192     1     -0.0010563667029330759     4936     10     270.8963570087233     -41.856913267405524     270.8965315076764     -41.858041782011945     393.60796590335667     20.0      0
193     1     -0.0003982010052681062     30912     5     53.42161058532763     -47.5852954503328     53.42115993832777     -47.58567243674684     289.49096193537116     20.0      0
194     1     -0.0008525995631245564     18982     15     117.96004456299434     -45.07536859630375     117.95952055311113     -45.07631800492067     96.9840029720217     20.0      0
195     -1     -999     4774     1     78.33153653120755     -45.67581699873654     -999     -999     -999     20.0      0
196     1     -0.0017077026445022625     9025     7     78.96757656118379     -33.946677829624676     78.9681866766883     -33.9484163150316     47.621462028473616     20.0      0
197     1     -0.0012433679600576397     1304     7     345.8118644578129     -49.380466917953676     345.81248663485115     -49.381648484968856     10.723259067162871     20.0      0
198     1     -0.00029223009930490207     18376     9     139.52759681715523     -43.07942164710642     139.527389852044     -43.07968855181905     311.46828504279256     20.0      0
199     -1     -999     17796     2     159.40765836128116     -50.212777314517915     -999     -999     -999     20.0      0
200     0     -999     37016     4     67.32724422354543     -46.043757197250464     -999     -999     109.96185196563601     20.0      0
201     0     -999     25497     6     244.01413142753293     -40.42167945189706     -999     -999     1692.6819090731442     20.0      0
202     -1     -999     30914     3     37.36713915014045     -46.669214100530645     -999     -999     -999     20.0      0
203     -1     -999     27824     1     77.44571324269819     -42.182765957696674     -999     -999     -999     20.0      0
204     1     0.00010809149188162337     6765     8     168.09889949281256     -44.06182040585963     168.09774600296927     -44.061961144039984     178.38052893057466     20.0      0
205     -1     -999     35485     1     342.25871122407466     -43.848404534407855     -999     -999     -999     20.0      0
206     -1     -999     10937     3     238.9671750050548     -44.78673337171032     -999     -999     -999     20.0      0
207     -1     -999     31741     1     312.4423852845656     -48.53489459577835     -999     -999     -999     20.0      0
208     -1     -999     35197     1     314.1360881056846     -46.391608456834     -999     -999     -999     20.0      0
209     -1     -999     10607     2     323.9568061046626     -49.40355891995104     -999     -999     -999     20.0      0
210     -1     -999     35364     1     62.4482011128476     -47.90084894328259     -999     -999     -999     20.0      0
211     -1     -999     11873     2     16.752745724381416     -36.694441092353216     -999     -999     -999     20.0      0
212     -1     -999     26431     1     55.8900320137155     -44.30463892946792     -999     -999     -999     20.0      0
213     1     0.0012113237452098247     19434     8     107.35550630514352     -52.25145584039427     107.35462955079326     -52.250204130312255     118.4415000025183     20.0      0
214     1     -0.0010864612847996113     22958     7     255.93242580314305     -49.51952162501953     255.93172036486592     -49.52066636656067     133.99751111865044     20.0      0
215     1     -0.0001500665449256644     2047     10     146.26882154242233     -52.18738684040711     146.2678879465163     -52.187630238171295     108.93005691468716     20.0      0
216     -1     -999     22388     3     300.94350539835114     -40.17689140144647     -999     -999     -999     20.0      0
217     -1     -999     21292     1     337.4279622767108     -37.905149586181764     -999     -999     -999     20.0      0
218     1     -0.0018367459369059702     21576     5     266.8820078639848     -52.8914630611147     266.8810272617169     -52.893331866328445     24.426189018413424     20.0      0
219     1     -0.00011185785002254534     4657     7     63.59362260516415     -43.81578736161314     63.5948484271399     -43.81566004707415     84.79802403599024     20.0      0
220     -1     -999     36914     3     183.47785270520575     -44.46259221146902     -999     -999     -999     20.0      0
221     1     -0.0008422041932760749     26632     9     213.5854142889542     -41.36027772975607     213.5842991047667     -41.36105610543137     60.68514520302415     20.0      0
222     1     -0.0011516161591842433     10696     5     226.28983885454036     -51.14134361260748     226.288088525183     -51.142307513675426     106.94916592910886     20.0      0
223     1     -0.00048492670756417056     31826     7     229.14020013388566     -44.953634307265546     229.139941504729     -44.95410435220677     136.52706192806363     20.0      0
224     1     -0.00011530146436911082     8482     10     229.76732890311126     -41.86221062089951     229.7664717318558     -41.86252572953587     90.27999918907881     20.0      0
225     -1     -999     23404     3     83.67077986655472     -42.03699745312283     -999     -999     -999     20.0      0
226     1     -1.0686328074882567e-05     30137     7     95.64162645275651     -41.61963926389258     95.64108441563005     -41.61966051598814     31.44754096865654     20.0      0
227     1     -0.0013525323362770791     28537     6     94.40262110073985     -48.6549503039735     94.40246517104109     -48.656305804101734     237.79029794968665     20.0      0
228     1     -0.00035737942001645706     20577     14     129.32716143312635     -43.605552384833345     129.32666195313283     -43.606000080607245     65.42059290222824     20.0      0
229     -1     -999     33574     3     284.34878930574774     -45.928385957739195     -999     -999     -999     20.0      0
230     1     -0.0006085720498489877     12904     5     198.16565419644903     -40.33049966175234     198.16567221051412     -40.3311154584936     159.7957070916891     20.0      0
231     1     -0.00038418383506666487     19282     7     136.948146769948     -50.826127098173565     136.94744145975602     -50.8265775203081     34.42871989682317     20.0      0
232     1     -0.0007882210064451556     27906     6     237.8058957319529     -46.59014727125871     237.80484213813912     -46.59088382020447     178.5980078857392     20.0      0
