# STEREO Data for run titled "SNR0.9"
#
# Total Number of Trials: 3848.0
# Solved Trials: 1008.0, 39.06976744186046% (of attempted solves), 26.195426195426194% (total)
# Solver Fails: 1550.0, 60.07751937984496% (of attempted solves), 40.28066528066528% (total)
# Timeout Fails: 22.0, 0.8527131782945736% (of attempted solves), 0.5717255717255717% (total)
# Low Star Counts (<4): 1268.0, 32.95218295218295%
# Total Data Collection Time: 0.3140545264513801 hrs
# SNR: 0.9
# skip_header = 24.0
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time
59     0     -999     6625     4     338.52567480566734     -52.88758434973486     -999     -999     0.017279991880059242
60     0     -999     26493     7     156.50671167586825     -40.458519512796876     -999     -999     506.27424009144306
61     -1     -999     36373     1     350.4090411254362     -46.98088322329605     -999     -999     -999
62     1     0.00044857055829083947     29833     11     104.76412402302665     -44.20684798317102     104.76340867998887     -44.20634849248038     125.0874490942806
63     0     -999     9932     5     264.4291150332591     -34.3608889656223     -999     -999     806.3364119734615
64     -1     -999     19835     2     295.6210047569212     -47.73413977481714     -999     -999     -999
65     -1     -999     33564     2     309.2660323918989     -47.77690389978913     -999     -999     -999
66     -1     -999     21525     1     3.1450766085545805     -41.07371599114804     -999     -999     -999
67     0     -999     34626     7     349.470959231239     -43.83059748421251     -999     -999     643.553355941549
68     0     -999     29534     8     190.0364630837648     -47.35297790476424     -999     -999     117.54582589492202
69     -1     -999     6888     2     325.479571558047     -37.673730399957     -999     -999     -999
70     0     -999     26525     6     108.62836114753608     -41.75626644590863     -999     -999     0.014960067346692085
71     -1     -999     18368     1     295.9646753279561     -50.839618259071536     -999     -999     -999
72     0     -999     34061     7     335.9577746389805     -42.47175272596597     -999     -999     127.66231200657785
73     1     -0.0003024870851078276     10995     6     108.76712497889956     -40.41166273005984     108.76663299411305     -40.41205307407496     34.492139937356114
74     0     -999     29574     8     268.05173784026493     -43.054051348901616     -999     -999     0.024041160941123962
75     0     -999     1734     4     185.49598757531854     -36.66408554501238     -999     -999     77.79928483068943
76     1     -0.0005869455628157993     3444     9     281.6673184293793     -40.125633328863266     281.66730746898315     -40.12622934977758     91.40097489580512
77     0     -999     134     6     111.07410780253319     -45.81047137331522     -999     -999     525.1552660483867
78     1     -0.0005728531605555531     22640     9     101.23798334265562     -51.1006426361971     101.23736766710742     -51.1011802936724     35.929810954257846
79     -1     -999     6840     2     56.82833927550463     -55.8268764327071     -999     -999     -999
80     0     -999     15344     5     356.4010178585277     -45.92221370231897     -999     -999     214.31294502690434
81     -1     -999     30431     1     77.49572682031695     -46.07301020122278     -999     -999     -999
82     0     -999     11052     4     313.374523132414     -52.24344549870193     -999     -999     0.021523097530007362
83     0     -999     34887     4     112.27762216858152     -41.933428753485124     -999     -999     0.012604054063558578
84     -1     -999     7874     1     47.14007554230411     -52.20543520312485     -999     -999     -999
85     1     -0.00042789371504170504     6311     6     168.4388388271412     -33.00226172514662     168.43866086693927     -33.002676526477764     7.135539082810283
86     0     -999     10006     6     180.85899935779258     -50.25060226995809     -999     -999     0.013848068192601204
87     0     -999     25869     5     339.3418739829025     -40.71044848536431     -999     -999     0.011777039617300034
88     -1     -999     7415     2     353.3347100030399     -40.76209898807447     -999     -999     -999
89     0     -999     9619     11     255.77463846076486     -38.978317848123204     -999     -999     0.009288080036640167
90     0     -999     11742     5     69.72528920773142     -45.730189406601866     -999     -999     25.06292099133134
91     0     -999     4900     10     206.61060457164314     -33.988020874944624     -999     -999     107.39014996215701
92     1     -0.0009860911871868439     17664     11     279.14648638519395     -37.29375645243123     279.14613265408246     -37.29472035720435     10.262024123221636
93     0     -999     3722     6     93.46387498703272     -53.82787769412572     -999     -999     0.011627096682786942
94     0     -999     29695     6     104.52414498468153     -46.2884767824555     -999     -999     26.103844167664647
95     0     -999     3992     7     290.7890828145752     -40.75419537979153     -999     -999     0.008590985089540482
96     0     -999     24148     5     334.40776496515286     -40.48790342675224     -999     -999     10.619470151141286
97     0     -999     7810     7     220.17738281083496     -42.225267754103456     -999     -999     0.009170034900307655
98     -1     -999     17384     3     297.56912294315174     -48.28400048917451     -999     -999     -999
99     -1     -999     27484     1     1.5304972970598032     -41.30046617072753     -999     -999     -999
100     1     7.051896482579423e-05     8319     5     173.40530242528192     -46.13641375415384     173.40383201278203     -46.136680610923996     6.181728094816208
101     1     0.00044511424825799395     8142     9     100.67432084848677     -53.31033637035957     100.67347306742921     -53.31002172912839     87.03177305869758
102     -1     -999     7704     2     147.30550799407868     -32.821940521585056     -999     -999     -999
103     0     -999     27040     4     167.54661433268706     -45.976300410743136     -999     -999     0.025889137759804726
104     1     3.929937683011531e-05     29472     8     350.13840823833823     -42.69580716813118     350.13675259000246     -42.69567858913024     19.86866700462997
105     0     -999     18189     6     260.67946306218977     -49.94730698989712     -999     -999     0.02918601967394352
106     -1     -999     21260     3     68.21589593889534     -42.19534558778373     -999     -999     -999
107     1     -0.0005054807583206866     18632     6     238.08887379284124     -48.721262591389156     238.08843030239166     -48.72171909720459     157.38293901085854
108     1     -0.0005131734581738101     15126     7     40.37459802672404     -37.378000384717105     40.37587914668163     -37.37851517806114     66.23572087846696
109     0     -999     13564     6     336.43122474678785     -42.89152673602314     -999     -999     1297.9437608737499
110     0     -999     22376     5     40.15232748640323     -50.6504851699574     -999     -999     0.022322172299027443
111     0     -999     21274     5     94.52022586796062     -45.691299506702116     -999     -999     846.19255294092
112     -1     -999     28831     1     41.91148871623697     -44.19501259809629     -999     -999     -999
113     1     -0.00012760825595137248     29766     5     283.7563131840446     -45.163467405388594     283.7560698419483     -45.16361266060215     23.918003076687455
114     0     -999     18254     4     170.30574606470006     -51.24032038700238     -999     -999     294.2147799767554
115     0     -999     13736     5     356.4170610391395     -46.062015849143215     -999     -999     236.66735994629562
116     -1     -999     20212     1     277.2929744859981     -53.196637892989905     -999     -999     -999
117     1     2.1284909983876332e-05     576     9     145.8872273072698     -54.56702500289149     145.88622076683848     -54.56708185607619     41.523618856444955
118     -1     -999     1266     3     226.7162272673227     -52.89671325760618     -999     -999     -999
119     -1     -999     20180     2     307.4982042601589     -54.02601978805972     -999     -999     -999
120     0     -999     12121     7     89.51111662862647     -36.61898490264664     -999     -999     38.32162590697408
121     0     -999     3817     7     86.76486807525984     -52.04634141799841     -999     -999     168.21643919683993
122     0     -999     33625     4     56.28115853937577     -48.4493697293952     -999     -999     21.11456007696688
123     -1     -999     30024     1     289.2795323985815     -47.96321929621037     -999     -999     -999
124     -1     -999     35397     3     307.37498279130665     -43.58597845459492     -999     -999     -999
125     -1     -999     2291     2     53.38578295161356     -43.69392175288825     -999     -999     -999
126     -1     -999     31827     1     319.94978109288814     -48.75207956431187     -999     -999     -999
127     -1     -999     14175     1     193.03784728230156     -36.70934452087461     -999     -999     -999
128     1     0.00038270446143684467     2667     6     145.47399781181917     -44.72232949523217     145.47457000725214     -44.72202580088215     427.72901407442987
129     0     -999     16639     9     261.07133160451343     -50.52735312020835     -999     -999     52.69721779040992
130     1     -0.00021782550324900285     14488     10     126.25017631806136     -50.310548950249434     126.24977596614082     -50.31080210321969     108.38005994446576
131     0     -999     36273     7     64.51085394700425     -44.15553163650777     -999     -999     91.2210971582681
132     -1     -999     4903     3     67.98216465865205     -52.61387275319383     -999     -999     -999
133     0     -999     1803     4     305.16413220024253     -43.44854662542848     -999     -999     17.55164610221982
134     0     -999     18332     4     250.56794891333746     -53.429273971530115     -999     -999     218.53216201998293
135     0     -999     11286     5     349.8211383854929     -49.657756746669556     -999     -999     88.23064411990345
136     -1     -999     177     8     142.13378433856295     -41.420590266009604     -999     -999     -999
137     -1     -999     18677     2     313.9297345973817     -53.6234978509697     -999     -999     -999
138     -1     -999     25857     1     0.8351210023245322     -40.9288799132883     -999     -999     -999
139     0     -999     8030     4     10.787372360805023     -58.43836237335215     -999     -999     0.01795683056116104
140     -1     -999     35786     2     16.526385286878497     -42.782502482197145     -999     -999     -999
141     -1     -999     8731     4     95.8305621266539     -47.939094430909925     -999     -999     -999
142     0     -999     26349     12     120.06098792109199     -41.032758984644865     -999     -999     433.83553996682167
143     0     -999     23888     9     219.39507291684058     -40.2912405459139     -999     -999     0.025597866624593735
144     1     0.0005476153133088246     598     8     238.7393047843813     -40.63835579934728     238.7376819040166     -40.638084662878136     68.95820889621973
145     -1     -999     6826     0     294.9053471152831     -35.1796781598925     -999     -999     -999
146     0     -999     33332     6     247.48591234100752     -46.75505798020523     -999     -999     157.28595899417996
147     1     -8.168175792633292e-05     22112     5     181.3822271755339     -37.48884791722666     181.38095792551812     -37.48896436892382     28.065553167834878
148     1     0.0009749516742871833     3982     7     26.22735696439965     -37.98085186926171     26.227430201651657     -37.97987518102056     21.886390168219805
149     0     -999     11315     6     280.00174624482185     -37.689098749981284     -999     -999     114.18182216584682
150     -1     -999     34371     1     15.19542764871117     -41.010158640838284     -999     -999     -999
151     -1     -999     24175     2     19.31997647729353     -43.40037846156407     -999     -999     -999
152     0     -999     20503     4     312.34243558146073     -50.57385013279963     -999     -999     295.5526739824563
153     0     -999     28720     5     345.22492829635326     -42.13200048848259     -999     -999     176.4298160560429
154     -1     -999     24274     2     177.41819598355974     -49.68438011386131     -999     -999     -999
155     -1     -999     29246     3     20.74474103727596     -48.33220182979734     -999     -999     -999
156     1     -0.009011095145879722     33672     7     151.22021537532243     -42.19515518911039     151.21161850486806     -42.20477044654679     263.97020602598786
157     1     -0.0007806250580415508     10821     7     262.0061319032907     -52.16713093995781     262.0054870875791     -52.167853178373726     403.43919303268194
158     -1     -999     3501     3     354.52385418235343     -49.73064189512984     -999     -999     -999
159     -1     -999     13840     3     6.246723388502955     -48.099889455843815     -999     -999     -999
160     0     -999     2520     4     74.33631576030213     -39.34523676614668     -999     -999     92.7684570197016
161     0     -999     11446     5     298.697440904686     -36.75403430537197     -999     -999     0.026789959520101547
162     1     -0.0008273372778262456     1252     9     210.11463443928525     -51.32065316418754     210.11468784141036     -51.32150459455703     46.4814119040966
163     -1     -999     24439     1     82.04318787930357     -43.24025257212587     -999     -999     -999
164     -1     -999     3689     2     32.14237738074794     -49.17728342603246     -999     -999     -999
165     1     -0.00012573372224977675     7176     7     85.86658718052875     -45.60616450863096     85.86611464670504     -45.60619332144623     127.86279199644923
166     -1     -999     287     2     56.14483288030303     -56.08125827626824     -999     -999     -999
167     1     -0.0016674442400130829     34870     7     196.35357218469056     -43.597800043086544     196.35153082824374     -43.599361756443294     201.9058729056269
168     1     -0.0004916181131875419     22710     7     32.52381103773712     -42.01088277306152     32.523118327870286     -42.01129955566098     286.0708748921752
169     1     0.0006113884523841762     22521     6     346.5375901553297     -41.48973298011475     346.5366250259979     -41.48900998879455     549.9581948388368
170     -1     -999     23959     3     298.75442329325193     -40.87805559732472     -999     -999     -999
171     -1     -999     7536     2     77.41960274147114     -32.62327897678063     -999     -999     -999
172     0     -999     35590     4     173.4000782540888     -47.02554352923656     -999     -999     148.76255812123418
173     0     -999     9031     4     151.10749458639796     -44.59084612137235     -999     -999     286.5199458319694
174     1     -0.0008989005547022089     18464     6     220.721657591066     -51.51439470020088     220.72124198508425     -51.51526368369186     166.93880083039403
175     1     -0.00034316865054506707     15763     10     279.4790070405955     -46.418557756733854     279.47872135914304     -46.418867644175755     63.879847060889006
176     -1     -999     3071     3     353.3908157078585     -53.32001537144158     -999     -999     -999
177     0     -999     14053     4     324.84274418291     -53.19557263479172     -999     -999     219.83875497244298
178     1     -0.0010319084817282942     6204     10     189.37258274297403     -40.333659563188434     189.37083016500424     -40.334353435508724     27.69014798104763
179     -1     -999     1880     1     197.55057672348437     -39.054618646702245     -999     -999     -999
180     1     -0.000735050985568364     6858     7     237.38957800784956     -35.26122303167648     237.3887274630626     -35.26207864862828     75.09028795175254
181     0     -999     24295     4     161.96359946733403     -50.00780325376673     -999     -999     0.02134009264409542
182     -1     -999     31739     2     146.92056253282385     -41.75578979060131     -999     -999     -999
183     -1     -999     25706     2     324.73315709720515     -40.55031796889844     -999     -999     -999
184     -1     -999     14857     2     157.90011703870755     -52.798232168708914     -999     -999     -999
185     1     -4.113012035134034e-05     5034     12     156.12869402014735     -41.28454812096586     156.12227667235345     -41.28583553092101     18.11198703944683
186     -1     -999     33831     2     191.64227536768604     -42.1490363388278     -999     -999     -999
187     -1     -999     16761     3     335.8076220678168     -43.82916524004097     -999     -999     -999
188     0     -999     29770     4     86.80531576842809     -43.87664150318198     -999     -999     0.020432984456419945
189     -1     -999     16559     0     49.49772215330803     -38.532192446660076     -999     -999     -999
190     -1     -999     28811     3     68.63558449452046     -46.3899136503213     -999     -999     -999
191     1     -0.0013163608449318076     27757     7     32.03141005272233     -43.12893187001776     32.030978961346314     -43.13026909705156     52.015387918800116
192     -1     -999     4767     3     194.3274231138306     -35.55261316439773     -999     -999     -999
193     -1     -999     8234     2     60.121255215399046     -58.31640414680012     -999     -999     -999
194     0     -999     32098     8     221.67129171103173     -41.66484071930133     -999     -999     0.023823929950594902
195     0     -999     5703     6     173.8930660792747     -55.64434204010928     -999     -999     0.01916801556944847
196     0     -999     13700     4     171.06980287912953     -45.466345464743085     -999     -999     103.34807285107672
197     -1     -999     31706     2     327.52271959366266     -48.064163186672204     -999     -999     -999
198     0     -999     9455     4     281.03901588192855     -51.02025238284083     -999     -999     75.26648207567632
199     -1     -999     24914     8     122.30311075823658     -39.904191920562404     -999     -999     -999
200     0     -999     16462     4     295.72143026189553     -40.20453138608209     -999     -999     0.01882505603134632
201     0     -999     13851     5     321.66499950874226     -52.44394029400901     -999     -999     39.4061750266701
202     1     -0.0003594951336722829     27368     7     32.77174227707005     -42.383475675194354     32.771378209650734     -42.38381601765281     91.01868886500597
203     0     -999     12529     4     7.428930321750881     -53.92820872424659     -999     -999     436.792662832886
204     1     -0.0013452709768415616     9013     6     41.33626494068717     -34.716621994638224     41.33639260691066     -34.717963809341995     33.11099600978196
205     1     0.001200029201989139     32753     5     173.92563174682462     -48.64660920512511     173.92447121191464     -48.64541843913096     14.825802063569427
206     -1     -999     15975     3     150.80065488961722     -43.71462043717061     -999     -999     -999
207     0     -999     35288     10     221.43254405538272     -41.862739806759265     -999     -999     0.04589208401739597
208     0     -999     24126     6     9.415739054742376     -43.44463325820652     -999     -999     0.022629043087363243
209     -1     -999     2139     3     318.94279744427456     -36.14920049003095     -999     -999     -999
210     1     -0.00014133242557790027     30005     6     257.2333597745373     -48.45985996130507     257.2346732975545     -48.459994936847735     124.98219218105078
211     -1     -999     21642     3     47.67549447592108     -38.983065253065085     -999     -999     -999
212     0     -999     15935     8     252.85766272264024     -38.500199257403395     -999     -999     0.04222383722662926
213     0     -999     4580     4     305.76941871134426     -55.81710422246665     -999     -999     0.041493913158774376
214     1     -0.0002011839343936117     14906     11     149.4050818708574     -52.200681327683924     149.40378443273485     -52.20082666985884     86.27745090052485
215     0     -999     15867     6     245.4262594775107     -38.90753732407006     -999     -999     266.59661810845137
216     1     -0.0008749531621461415     8815     10     239.8528258188001     -54.664778337923245     239.85216845708933     -54.66574682417845     152.41097286343575
217     0     -999     11577     6     197.4134784188659     -47.65441621786401     -999     -999     836.7640550713986
218     0     -999     198     4     6.016775559023078     -55.26417113486984     -999     -999     107.31330793350935
219     -1     -999     1733     1     53.22912875998757     -54.342005535996506     -999     -999     -999
220     -1     -999     14975     3     346.87978690485176     -37.941267634699784     -999     -999     -999
221     -1     -999     6805     3     63.66275819367597     -56.81630682901749     -999     -999     -999
222     -1     -999     25651     3     238.16645010488588     -42.55288330921597     -999     -999     -999
223     0     -999     29620     4     332.1277699338232     -41.18850821492443     -999     -999     0.020544975996017456
224     -1     -999     18770     1     20.925536328607535     -51.54998574570307     -999     -999     -999
225     0     -999     8436     7     155.48307255360848     -54.624934576635795     -999     -999     1121.8384259846061
226     1     0.0036376816311758375     9296     13     115.89678147731036     -34.30335477944935     115.89459685657816     -34.29984715975083     428.76198911108077
227     -1     -999     35221     2     33.18683417760142     -48.41311571821216     -999     -999     -999
228     0     -999     34800     5     62.28115205704577     -42.994661397420735     -999     -999     0.023798085749149323
229     -1     -999     8013     2     66.4346750842815     -54.2777694960019     -999     -999     -999
230     -1     -999     1272     2     2.2396247846526904     -45.431942181380506     -999     -999     -999
231     -1     -999     9714     1     53.71824111869852     -55.71458472227457     -999     -999     -999
232     -1     -999     4852     2     36.850382616719     -54.77546909727815     -999     -999     -999
233     1     0.0009897432065955059     37009     7     89.27476045655311     -46.37781043201195     89.27481902302752     -46.376821083485794     486.6207060404122
234     1     -0.000567048665921277     22581     7     248.72747463930693     -41.1174352431497     248.7316876033727     -41.117558663204896     65.89624099433422
235     0     -999     11492     6     105.82737121372094     -54.36596927503058     -999     -999     0.02226489596068859
236     0     -999     35264     7     113.25943138564598     -45.80529170687808     -999     -999     549.8967920430005
237     0     -999     14630     4     337.8386989733119     -39.76296813320019     -999     -999     0.018602004274725914
238     -1     -999     27566     1     306.6570378022826     -44.81912420264543     -999     -999     -999
239     0     -999     25943     9     273.95229476438914     -44.86053603175389     -999     -999     727.3135220166296
240     0     -999     33599     6     24.677758725509502     -49.37165755295525     -999     -999     0.02695806324481964
241     0     -999     2823     4     56.68883763065589     -38.23732999312851     -999     -999     0.02735503949224949
242     1     -0.0007856558711480943     6051     9     156.81155908550795     -40.919277216972084     156.80969015788844     -40.91970183277632     14.868087135255337
243     0     -999     25885     5     37.658627557084046     -42.36282523346164     -999     -999     0.027562957257032394
244     0     -999     17836     8     119.03610223740301     -53.136890780498796     -999     -999     340.97243822179735
245     0     -999     8362     6     272.94422421103087     -32.139869086982266     -999     -999     0.028413953259587288
246     0     -999     30320     8     221.14095769669103     -43.12566304020445     -999     -999     80.45967295765877
247     0     -999     10283     9     41.54025950567588     -38.8489606716932     -999     -999     0.020055100321769714
248     -1     -999     12475     2     357.6163859272551     -53.802141057566665     -999     -999     -999
249     1     -0.0018689671798171048     34903     7     182.82029213409737     -42.50063108659423     182.81858320962397     -42.50243226832294     9.92081593722105
250     0     -999     1505     5     167.4704134304042     -34.77061895931702     -999     -999     153.11020892113447
251     -1     -999     32759     1     56.266023376230834     -43.770564315430754     -999     -999     -999
252     0     -999     5726     5     131.23035399233984     -50.80277067090859     -999     -999     46.815177192911506
253     0     -999     11687     4     30.637395486721225     -41.77222708178455     -999     -999     30.229741940274835
254     1     0.0006552979995149144     10189     9     110.00131836698878     -53.164694200380865     110.00023177803443     -53.16391536584132     9.79681801982224
255     1     -0.0023108529330855276     2927     12     227.6491560579142     -48.849520242360725     227.64208160766435     -48.850894802853446     257.9678799957037
256     -1     -999     10058     3     54.35443941644723     -49.66331898148889     -999     -999     -999
257     1     0.0027620849982668005     35138     13     106.1474751804109     -45.04590796971431     106.14741199186787     -45.04313784721784     184.39020798541605
258     0     -999     27354     4     351.83645150016844     -41.00472768186293     -999     -999     41.970983846113086
259     1     -2.4293793636331884e-05     35731     5     85.28790538724903     -45.247275818715885     85.2863020325558     -45.24723571926746     98.54391682893038
260     0     -999     27510     6     288.57245987483554     -45.1046904512538     -999     -999     0.024568988010287285
261     1     -0.001134296702581139     8145     9     256.0979372698728     -34.14254112595014     256.0976965568276     -34.14365781908678     156.07969113625586
262     -1     -999     8157     2     351.69580920426273     -54.17895073725726     -999     -999     -999
263     0     -999     7187     4     201.19977419850972     -56.60594848559526     -999     -999     79.68747802078724
264     0     -999     15354     4     148.93645274662703     -41.118361444643135     -999     -999     61.37983012013137
265     1     -0.00014205315792992224     15897     7     110.52886401659518     -47.06427516239808     110.5277684129335     -47.06457086525698     49.81263307854533
266     -1     -999     25352     3     320.516695616472     -45.61519570005125     -999     -999     -999
267     0     -999     19995     4     211.33302009267197     -51.26667047003358     -999     -999     71.00568083114922
268     0     -999     21056     10     94.61762981185747     -52.10325576556245     -999     -999     0.016787089407444
269     1     0.0020698272549424246     24455     6     260.4426591845583     -47.47136915325011     260.4471471883676     -47.46897590643837     243.08636714704335
270     0     -999     8759     4     49.95077987929232     -36.921239045157     -999     -999     53.435948211699724
271     0     -999     35982     9     230.59200658998924     -47.19805543284147     -999     -999     0.01888396218419075
272     1     0.0002128928252886908     32510     7     318.8743932658799     -42.13932161363097     318.8741236007858     -42.13910039402581     87.20929897390306
273     0     -999     27763     6     232.69308806072124     -47.61689097816778     -999     -999     133.56744195334613
274     1     -0.0002131384865933228     16578     12     115.99995454199484     -47.479829020460336     115.99946940751528     -47.47997683974655     48.38476795703173
275     -1     -999     36236     3     301.71411589961735     -46.682576462654815     -999     -999     -999
276     -1     -999     20960     2     311.2229863305436     -36.05932276125631     -999     -999     -999
277     -1     -999     464     2     111.26454956425212     -55.4178501516183     -999     -999     -999
278     0     -999     10055     5     235.59071396350012     -41.88124801643434     -999     -999     0.021836021915078163
279     -1     -999     36258     5     15.412705259500017     -45.43621118486586     -999     -999     -999
280     -1     -999     13898     1     165.45212090057544     -38.578947942418615     -999     -999     -999
281     1     -0.00024104679927461348     23560     7     248.44343494591686     -43.72006937806721     248.44342667316891     -43.7203121608746     25.099038844928145
282     -1     -999     34889     2     321.6892895336931     -48.38536530193639     -999     -999     -999
