# STEREO Data for run titled "SNR0.6"
#
# Total Number of Trials: 8794.0
# Solved Trials: 1008.0, 16.909914443885253% (of attempted solves), 11.462360700477598% (total)
# Solver Fails: 4887.0, 81.98288877705083% (of attempted solves), 55.5719808960655% (total)
# Timeout Fails: 66.0, 1.1071967790639154% (of attempted solves), 0.7505117125312714% (total)
# Low Star Counts (<4): 2833.0, 32.21514669092563%
# Total Data Collection Time: 0.7213145587077856 hrs
# skip_header = 23
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time     snr     rotation
2712     0     -999     27726     12     226.50801380573725     -47.74756341275312     -999     -999     330.17195598222315     0.6      0
2713     0     -999     29784     6     262.1559888130199     -46.86598106554356     -999     -999     509.87585983239114     0.6      0
2714     1     -0.00027551725804642047     11428     6     9.478454099180418     -47.93371061087588     9.480663782403026     -47.934342931729496     76.10729709267616     0.6      0
2715     0     -999     33950     5     205.59612964650893     -43.26854010959844     -999     -999     0.03011990338563919     0.6      0
2716     0     -999     19809     4     155.53899976334802     -49.58445206336538     -999     -999     0.04805088974535465     0.6      0
2717     0     -999     27591     10     226.16423149299905     -48.39858249495007     -999     -999     154.86632101237774     0.6      0
2718     0     -999     23863     13     227.10580767477794     -39.82659555277265     -999     -999     57.7621809206903     0.6      0
2719     0     -999     36159     4     148.0882081736616     -44.07194253335518     -999     -999     56.60526501014829     0.6      0
2720     -1     -999     10644     2     303.35203190685763     -52.812819690082506     -999     -999     -999     0.6      0
2721     0     -999     36328     4     288.6504685719501     -46.55466271831522     -999     -999     0.026739900931715965     0.6      0
2722     -1     -999     22393     1     52.31202445766511     -51.09091806865144     -999     -999     -999     0.6      0
2723     -1     -999     15107     3     12.9872349325303     -38.04617771316239     -999     -999     -999     0.6      0
2724     0     -999     32272     4     286.3583459387074     -43.04956591308634     -999     -999     0.027446076273918152     0.6      0
2725     -1     -999     13205     3     12.334268589356013     -39.47375875942235     -999     -999     -999     0.6      0
2726     -1     -999     3554     2     306.04208616883074     -40.265506411515204     -999     -999     -999     0.6      0
2727     0     -999     29945     4     151.96867380288876     -45.50329623661829     -999     -999     0.02667517401278019     0.6      0
2728     0     -999     6833     9     222.81030424029976     -36.46086569442832     -999     -999     629.9160120543092     0.6      0
2729     0     -999     25647     5     179.78747135067394     -47.15252709979879     -999     -999     121.51051219552755     0.6      0
2730     0     -999     36976     4     155.7694517514369     -45.708987677990415     -999     -999     0.026169931516051292     0.6      0
2731     -1     -999     4521     3     271.97064480418356     -55.103390724191506     -999     -999     -999     0.6      0
2732     -1     -999     21104     1     292.1777275273776     -37.73643504833404     -999     -999     -999     0.6      0
2733     0     -999     8117     4     83.45609463196338     -55.1933639571751     -999     -999     0.01444714143872261     0.6      0
2734     0     -999     12356     9     232.03476988009254     -47.65769689594336     -999     -999     126.21012679301202     0.6      0
2735     0     -999     244     5     242.8028162069067     -34.55068241302661     -999     -999     0.020374078303575516     0.6      0
2736     -1     -999     27778     3     68.54602871742925     -42.148703421327994     -999     -999     -999     0.6      0
2737     0     -999     35764     9     275.64154160290127     -44.75641053336084     -999     -999     354.22746697440743     0.6      0
2738     0     -999     26134     7     191.00508828899956     -47.61547159125175     -999     -999     0.024587148800492287     0.6      0
2739     -1     -999     5101     1     228.88752588508413     -33.87264241393641     -999     -999     -999     0.6      0
2740     0     -999     25020     4     62.527996315491734     -45.54471696479853     -999     -999     0.031149014830589294     0.6      0
2741     -1     -999     33129     3     307.20626484686267     -47.33720961972808     -999     -999     -999     0.6      0
2742     0     -999     8381     11     149.7629648953272     -53.64924093205543     -999     -999     0.03224494867026806     0.6      0
2743     -1     -999     22641     3     18.378657392641305     -42.1242316501248     -999     -999     -999     0.6      0
2744     1     -0.0007823734253875614     4833     8     225.58024479638604     -37.70283655337079     225.5798507394185     -37.703572265164624     249.5979848317802     0.6      0
2745     0     -999     35649     5     13.762666084463802     -43.27288680413924     -999     -999     22.06483413465321     0.6      0
2746     0     -999     27594     6     89.90239193623287     -42.882861044931204     -999     -999     0.028110109269618988     0.6      0
2747     0     -999     953     4     247.04469299992954     -51.60628812472266     -999     -999     0.020240899175405502     0.6      0
2748     0     -999     8623     5     322.139453196451     -32.626908982476685     -999     -999     0.024134991690516472     0.6      0
2749     1     -0.00015513182212600896     22340     5     172.5682739828157     -43.478389897933084     172.5671371171434     -43.478681127416465     28.24943419545889     0.6      0
2750     -1     -999     24434     1     98.4203120353807     -44.69047344132919     -999     -999     -999     0.6      0
2751     -1     -999     5273     3     42.99558473558512     -52.767832117447846     -999     -999     -999     0.6      0
2752     0     -999     33317     8     342.18621203789195     -48.18847898500812     -999     -999     0.0256439670920372     0.6      0
2753     -1     -999     5775     3     298.6436196899861     -45.69784238656351     -999     -999     -999     0.6      0
2754     0     -999     35193     4     177.4181186503373     -41.75887315818587     -999     -999     0.030715949833393097     0.6      0
2755     0     -999     29127     4     142.52604121155755     -46.01427735300609     -999     -999     0.037204939872026443     0.6      0
2756     -1     -999     20717     3     8.270992988004263     -50.33592539147882     -999     -999     -999     0.6      0
2757     0     -999     18820     4     208.26199018457837     -38.80615745680271     -999     -999     0.01436891034245491     0.6      0
2758     -1     -999     23452     3     10.263380505173831     -50.13435854322908     -999     -999     -999     0.6      0
2759     0     -999     4342     7     260.3879218392482     -55.02914167267046     -999     -999     0.019958941265940666     0.6      0
2760     -1     -999     1284     2     325.21424206848894     -51.65307142758814     -999     -999     -999     0.6      0
2761     -1     -999     26971     3     332.44848424934014     -44.58783587356436     -999     -999     -999     0.6      0
2762     0     -999     11059     5     315.01385384183067     -52.22058576346788     -999     -999     88.65144802257419     0.6      0
2763     0     -999     6856     10     205.45274167125797     -40.75259003324948     -999     -999     0.013260869309306145     0.6      0
2764     -1     -999     307     2     55.675114360237046     -56.0562752849563     -999     -999     -999     0.6      0
2765     0     -999     19614     7     90.542614652253     -46.66485782911631     -999     -999     906.2645977828652     0.6      0
2766     -1     -999     29289     3     20.058627428964108     -47.710977459281764     -999     -999     -999     0.6      0
2767     -1     -999     32878     3     314.15330447992545     -43.17590573518152     -999     -999     -999     0.6      0
2768     0     -999     31410     7     217.16650886169495     -49.13863490856111     -999     -999     0.025019049644470215     0.6      0
2769     1     0.0011002971191018673     21437     6     27.008205182939978     -37.2140539831326     27.00800020289713     -37.21296089295908     62.144004041329026     0.6      0
2770     1     -7.726285266329569e-05     25564     9     128.32973988922922     -49.19153013055239     128.3296055956858     -49.19161307903986     113.43705886974931     0.6      0
2771     -1     -999     16090     2     54.31106593797959     -51.969617774941355     -999     -999     -999     0.6      0
2772     1     -3.3887559460765715e-05     22347     12     134.25432975188164     -48.092797448832094     134.25327689430918     -48.0929402287032     259.13252402096987     0.6      0
2773     0     -999     13045     7     104.62108944199751     -53.33172303225693     -999     -999     0.015477882698178291     0.6      0
2774     0     -999     37143     13     122.97060298567565     -46.18367058541028     -999     -999     0.025150133296847343     0.6      0
2775     0     -999     20040     5     13.54264659711617     -43.265225536563236     -999     -999     0.029889866709709167     0.6      0
2776     0     -999     13014     8     210.78889704835484     -42.34720709243433     -999     -999     69.76324296556413     0.6      0
2777     0     -999     26385     5     265.9047734672868     -48.313064641459775     -999     -999     0.033120857551693916     0.6      0
2778     0     -999     26990     6     279.1564358921317     -41.28560578703663     -999     -999     67.39346985705197     0.6      0
2779     0     -999     35473     9     275.77326072305     -42.54191640113319     -999     -999     806.0897621326149     0.6      0
2780     -1     -999     5067     1     191.24276514454854     -36.45905553028791     -999     -999     -999     0.6      0
2781     -1     -999     14095     3     56.98550361939368     -49.024837615924454     -999     -999     -999     0.6      0
2782     0     -999     25770     5     297.0187544363705     -40.8742918392851     -999     -999     0.03268104046583176     0.6      0
2783     -1     -999     19246     3     338.7138329581504     -43.58824836710761     -999     -999     -999     0.6      0
2784     0     -999     27437     4     49.12445488989486     -42.443827490855     -999     -999     0.018443912267684937     0.6      0
2785     0     -999     4784     12     231.7339693333729     -40.82115527030569     -999     -999     0.022492138668894768     0.6      0
2786     0     -999     28630     5     26.85298801218928     -46.163085005101664     -999     -999     0.03155716694891453     0.6      0
2787     0     -999     16775     4     8.76782443759853     -39.57959197593995     -999     -999     0.04334002733230591     0.6      0
2788     0     -999     3960     18     130.26758094903977     -53.14737395532107     -999     -999     59.864557115361094     0.6      0
2789     -1     -999     3421     1     53.95162774176874     -54.147979396553225     -999     -999     -999     0.6      0
2790     1     -0.00036300862502258724     14364     16     135.36046174918337     -46.002218594556965     135.35965684831706     -46.00269198557807     42.80711291357875     0.6      0
2791     0     -999     37142     4     334.9660444452722     -43.45958715302079     -999     -999     0.015455996617674828     0.6      0
2792     -1     -999     8637     3     47.536701343893824     -42.19513808110877     -999     -999     -999     0.6      0
2793     0     -999     36968     4     46.75320577541278     -46.109323442890336     -999     -999     179.08905819058418     0.6      0
2794     -1     -999     2220     0     0.8960919082643795     -38.236777786588135     -999     -999     -999     0.6      0
2795     0     -999     28715     7     347.07030814790306     -42.287280006968025     -999     -999     95.79334710724652     0.6      0
2796     1     -0.0013572227327784958     7563     10     243.68142099405935     -56.39135617579194     243.68094311360983     -56.39268833321221     93.78288104198873     0.6      0
2797     0     -999     28279     9     225.32264644340728     -41.32084644888025     -999     -999     0.016079982742667198     0.6      0
2798     -1     -999     8064     3     214.0129724212977     -31.688668224825967     -999     -999     -999     0.6      0
2799     0     -999     35989     5     245.83084948868392     -47.06157547607837     -999     -999     0.027923844754695892     0.6      0
2800     -1     -999     6904     2     57.898580082590975     -54.288456665656945     -999     -999     -999     0.6      0
2801     0     -999     19583     10     209.24247928657877     -50.96886605458967     -999     -999     22.275188006460667     0.6      0
2802     0     -999     20561     5     226.26738725424661     -36.595792655448356     -999     -999     68.85780906304717     0.6      0
2803     -1     -999     31663     3     287.3769659746037     -48.61846801076412     -999     -999     -999     0.6      0
2804     1     -0.0010033854088149496     36870     7     195.69511852140968     -43.775060524709446     195.693868319721     -43.776094238544005     40.750055108219385     0.6      0
2805     1     -0.000253037194653416     6097     5     153.1828218467945     -38.034096454374875     153.18118418757254     -38.03405163969469     77.36967410892248     0.6      0
2806     0     -999     26695     6     193.42840340734418     -40.29552900868224     -999     -999     60.99139200523496     0.6      0
2807     1     -0.0005410239026772956     16881     7     104.76622310222139     -36.94317702802095     104.76577683585984     -36.9436904887771     38.075658958405256     0.6      0
2808     0     -999     17556     4     175.81434833045543     -39.96358296825945     -999     -999     0.031742965802550316     0.6      0
2809     0     -999     17207     6     280.7990568870969     -51.243397005222675     -999     -999     0.02183998003602028     0.6      0
2810     -1     -999     16386     1     40.76876962163032     -42.567196398613305     -999     -999     -999     0.6      0
2811     0     -999     34202     8     247.58130995911407     -44.76992984745784     -999     -999     37.46236604638398     0.6      0
2812     0     -999     16549     9     213.72051970214275     -52.98757529812174     -999     -999     148.925487883389     0.6      0
2813     0     -999     17564     5     142.76002587905575     -45.317615869543594     -999     -999     133.0866978969425     0.6      0
2814     0     -999     30924     5     237.4237459822528     -42.522445954561604     -999     -999     0.014696968719363213     0.6      0
2815     -1     -999     22078     3     99.30624315313636     -44.99880825646598     -999     -999     -999     0.6      0
2816     1     -1.9919776967469716e-05     33961     17     252.26685338384814     -41.677722928942494     252.27216075299856     -41.677657731132896     17.389244865626097     0.6      0
2817     -1     -999     6516     1     58.57254231696198     -54.64792017774266     -999     -999     -999     0.6      0
2818     0     -999     23332     4     269.310443744473     -50.017622379004976     -999     -999     0.017786165699362755     0.6      0
2819     0     -999     23504     5     108.99693032387871     -41.55026090273467     -999     -999     0.010667135939002037     0.6      0
2820     -1     -999     7035     3     111.1716040942053     -55.41720620838928     -999     -999     -999     0.6      0
2821     0     -999     24538     4     183.17666545718384     -48.787612164910875     -999     -999     0.01401989720761776     0.6      0
2822     0     -999     32123     7     140.38998280787797     -42.86715183842047     -999     -999     0.027150148525834084     0.6      0
2823     -1     -999     9292     3     139.65496222521426     -33.922191976408875     -999     -999     -999     0.6      0
2824     0     -999     32326     4     84.8528734101774     -48.4108362770786     -999     -999     158.09853607788682     0.6      0
2825     1     -0.0008945883212447825     17395     11     279.86143825487136     -45.07755732590533     279.86139044807555     -45.07846821814354     5.581497913226485     0.6      0
2826     -1     -999     45     3     336.72446300455096     -55.93986665852367     -999     -999     -999     0.6      0
2827     1     0.0005335749051127436     15314     13     97.83639019966489     -37.389719002877996     97.83598703324826     -37.38916809161515     110.32671388238668     0.6      0
2828     0     -999     17823     7     301.7607863821406     -36.94946124797168     -999     -999     0.032902928069233894     0.6      0
2829     0     -999     35066     8     214.84106868477426     -41.94860120632492     -999     -999     141.06517611071467     0.6      0
2830     0     -999     20014     4     316.54704167278817     -50.406046928025674     -999     -999     0.04098797217011452     0.6      0
2831     -1     -999     1278     3     50.501541291700754     -37.69926918111205     -999     -999     -999     0.6      0
2832     0     -999     26095     6     176.7284190077968     -47.59101620640455     -999     -999     24.95725778862834     0.6      0
2833     0     -999     30513     9     278.4227707770085     -45.06355979034138     -999     -999     0.022694002836942673     0.6      0
2834     0     -999     2629     5     164.39985498541435     -48.693312201168844     -999     -999     0.029142014682292938     0.6      0
2835     0     -999     9358     7     234.49900739202982     -45.789809158969724     -999     -999     448.0898389592767     0.6      0
2836     -1     -999     28672     1     163.66963270864903     -47.50536910915505     -999     -999     -999     0.6      0
2837     -1     -999     32235     4     335.9668262600812     -46.77353189195018     -999     -999     -999     0.6      0
2838     0     -999     19162     7     344.6178672545192     -47.20426070586385     -999     -999     0.020385021343827248     0.6      0
2839     -1     -999     23452     2     158.86307911198847     -38.795525087813914     -999     -999     -999     0.6      0
2840     0     -999     35187     4     263.946832816875     -43.40612177672126     -999     -999     0.020052073523402214     0.6      0
2841     0     -999     25827     4     332.5212962979802     -40.55736784911683     -999     -999     0.026619061827659607     0.6      0
2842     0     -999     5296     6     278.2326299127314     -34.33436111000963     -999     -999     0.029727816581726074     0.6      0
2843     0     -999     33152     4     25.005782129731838     -43.11985949524654     -999     -999     0.02879905514419079     0.6      0
2844     -1     -999     23208     2     59.86031995955661     -40.155272317465624     -999     -999     -999     0.6      0
2845     -1     -999     7816     2     307.70677781098993     -57.938127401918194     -999     -999     -999     0.6      0
2846     0     -999     11589     9     215.23756312834067     -45.31489777932532     -999     -999     651.3534721452743     0.6      0
2847     0     -999     24463     10     227.203152602914     -49.30802780240215     -999     -999     0.025036977604031563     0.6      0
2848     0     -999     5508     5     332.8310597434556     -34.359370761489224     -999     -999     33.08409987948835     0.6      0
2849     -1     -999     7007     3     59.85361781805119     -51.00761028485163     -999     -999     -999     0.6      0
2850     0     -999     2355     4     189.50714678903955     -53.457077176416014     -999     -999     0.031174160540103912     0.6      0
2851     0     -999     27007     6     280.0135370272756     -41.1721911966626     -999     -999     131.2694069929421     0.6      0
2852     -1     -999     33326     3     176.67300553694162     -42.42517618699282     -999     -999     -999     0.6      0
2853     -1     -999     19533     3     307.9649623684943     -38.04650026751236     -999     -999     -999     0.6      0
2854     0     -999     35089     7     108.14143102449977     -44.34888800190581     -999     -999     0.028416980057954788     0.6      0
2855     0     -999     35321     6     9.356405264655045     -47.35088091701468     -999     -999     161.3383130170405     0.6      0
2856     -1     -999     21195     2     182.7171191368318     -53.714653569746154     -999     -999     -999     0.6      0
2857     -1     -999     36162     3     203.720757725263     -45.74831396048452     -999     -999     -999     0.6      0
2858     -1     -999     25700     3     65.59225197479485     -47.47427835509668     -999     -999     -999     0.6      0
2859     1     9.962443230904228e-05     10679     8     295.5721862171385     -53.92582577625714     295.5719787725974     -53.925735463968536     103.9783088490367     0.6      0
2860     1     -0.0005649073331781551     8839     8     216.76465307881432     -56.78698145912445     216.7629194408945     -56.78760923690701     11.19052805006504     0.6      0
2861     0     -999     30779     9     212.839806851975     -41.6601918782936     -999     -999     77.33444101177156     0.6      0
2862     0     -999     34304     6     254.65593827460415     -45.69348276235073     -999     -999     189.12995606660843     0.6      0
2863     0     -999     20339     9     227.68470388821797     -42.81807168559248     -999     -999     0.014100223779678345     0.6      0
2864     0     -999     667     12     199.9135630965498     -50.18790588931646     -999     -999     276.1960360221565     0.6      0
2865     -1     -999     6459     4     161.83180601092562     -32.99866217664222     -999     -999     -999     0.6      0
2866     0     -999     26204     12     226.82840474871156     -48.09649153223019     -999     -999     126.66175211779773     0.6      0
2867     0     -999     18009     5     51.68954191977912     -42.85478925893155     -999     -999     0.030068913474678993     0.6      0
2868     -1     -999     10437     2     272.6557408265543     -50.42859071288532     -999     -999     -999     0.6      0
2869     -1     -999     4160     3     27.306718250529897     -35.57222118435354     -999     -999     -999     0.6      0
2870     0     -999     36855     5     109.08742531522834     -46.23183737008166     -999     -999     79.48088995181024     0.6      0
2871     -1     -999     31480     3     311.249467021733     -46.08423010884886     -999     -999     -999     0.6      0
2872     0     -999     4935     5     188.4092638956784     -34.03568299737753     -999     -999     0.021249987185001373     0.6      0
2873     0     -999     8490     4     72.59342568456346     -54.18784238650684     -999     -999     0.020861858502030373     0.6      0
2874     0     -999     11812     6     247.9343883672052     -48.2949913664183     -999     -999     59.29663800634444     0.6      0
2875     0     -999     15077     4     97.77634093894895     -42.667664185180215     -999     -999     0.023348955437541008     0.6      0
2876     -1     -999     4984     3     19.25474586265419     -56.09299185113419     -999     -999     -999     0.6      0
2877     0     -999     20618     6     221.09903364698093     -36.18628323334312     -999     -999     0.016391975805163383     0.6      0
2878     1     6.513700370902598e-05     24595     6     173.80156345661072     -47.43900011826545     173.80049031496046     -47.4388631909229     61.64045608602464     0.6      0
2879     0     -999     30972     16     254.6790258614615     -42.268817827408206     -999     -999     834.9100050982088     0.6      0
2880     0     -999     11943     5     139.3187526024725     -48.213339569166536     -999     -999     0.027599046006798744     0.6      0
2881     1     0.0015840796875679075     397     15     265.58839888094803     -34.2009327699018     265.58834213696434     -34.19934583305966     36.51273506693542     0.6      0
2882     -1     -999     32065     0     16.60860620597748     -48.92056139698182     -999     -999     -999     0.6      0
2883     -1     -999     13381     2     16.48181657856467     -36.71523421026437     -999     -999     -999     0.6      0
2884     -1     -999     35962     3     338.211969236246     -43.89091851296625     -999     -999     -999     0.6      0
2885     0     -999     19685     4     175.62514400367283     -52.843314830682175     -999     -999     37.601304007694125     0.6      0
2886     0     -999     9362     4     287.05409639155585     -54.370231429983434     -999     -999     0.027829082682728767     0.6      0
2887     -1     -999     36951     0     78.17916523958753     -46.53584429157361     -999     -999     -999     0.6      0
2888     -1     -999     30539     1     168.53175735984928     -40.613975317060415     -999     -999     -999     0.6      0
2889     0     -999     31315     4     39.09205832453173     -40.97051145416323     -999     -999     0.01522386446595192     0.6      0
2890     -1     -999     32244     1     352.47101470182645     -47.567009907834056     -999     -999     -999     0.6      0
2891     -1     -999     10783     3     174.2971503857424     -39.80077244814833     -999     -999     -999     0.6      0
2892     1     -0.0018086306504372374     4309     6     289.9162367999191     -52.649798663975474     289.9162381780395     -52.65163384157266     21.62252413108945     0.6      0
2893     0     -999     12100     20     112.23740038842219     -38.97195085418243     -999     -999     932.520137168467     0.6      0
2894     0     -999     29123     4     4.8327900559322465     -41.973804836133674     -999     -999     0.028063077479600906     0.6      0
2895     -1     -999     19235     2     159.78852203466593     -46.98599554126751     -999     -999     -999     0.6      0
2896     0     -999     19584     4     39.5431871272155     -40.695354678911464     -999     -999     0.040106941014528275     0.6      0
2897     0     -999     29553     4     306.46078507900535     -41.261113068605155     -999     -999     0.022477004677057266     0.6      0
2898     0     -999     1131     4     28.269258411923698     -36.71744729703228     -999     -999     0.030034920200705528     0.6      0
2899     1     0.0013750960462886042     27256     9     106.8952438857481     -48.59179363912311     106.8940274435697     -48.59037133240524     60.86360919289291     0.6      0
2900     0     -999     15594     4     51.71716707455565     -46.02528713543496     -999     -999     0.03086286596953869     0.6      0
2901     0     -999     33287     4     183.60314649913863     -43.42081480407437     -999     -999     0.022834166884422302     0.6      0
2902     0     -999     25183     8     143.2936768377976     -41.07262775495835     -999     -999     0.03001396544277668     0.6      0
2903     1     -0.00034395331285708153     13947     15     122.03104073881454     -37.197165020127585     122.0309533040872     -37.197514361114884     28.154751053079963     0.6      0
2904     -1     -999     11447     2     61.057528057280535     -53.52363225902438     -999     -999     -999     0.6      0
2905     0     -999     7764     11     227.1128941870941     -46.385464510011666     -999     -999     121.51179206557572     0.6      0
2906     0     -999     10933     5     248.90248591481046     -46.694544661666185     -999     -999     0.0417900737375021     0.6      0
2907     0     -999     21253     4     231.6450557566958     -50.74452079420176     -999     -999     0.054756877943873405     0.6      0
2908     0     -999     11936     6     278.6955700142306     -48.43172722684318     -999     -999     0.02423301339149475     0.6      0
2909     1     -0.0011898849513798382     17577     5     150.3708705830858     -44.54000092737974     150.36974673290842     -44.54139984569995     13.827214017510414     0.6      0
2910     -1     -999     6544     3     300.60071556721323     -49.0948995109596     -999     -999     -999     0.6      0
2911     0     -999     34232     4     290.1192603055942     -42.49337925696403     -999     -999     0.019871164113283157     0.6      0
2912     1     5.312865370399322e-05     26398     15     129.44934729532307     -40.84203303549405     129.4489070782829     -40.84197822275551     39.8034059908241     0.6      0
2913     0     -999     13846     6     252.01649497329424     -51.01924293461512     -999     -999     0.016282079741358757     0.6      0
2914     0     -999     16054     9     92.35313212070982     -52.212705564762345     -999     -999     0.018832972273230553     0.6      0
2915     1     -0.0011381944829480517     5981     10     213.5720901129123     -54.38126575468872     213.57026133895755     -54.3822158374683     24.288740940392017     0.6      0
2916     0     -999     19214     11     238.8194368938346     -37.32112901884775     -999     -999     0.024000881239771843     0.6      0
2917     0     -999     18461     6     165.16650641927814     -43.925340245622145     -999     -999     0.04894891753792763     0.6      0
2918     1     -0.0012063843086593806     15076     17     118.86043133688635     -45.50950833648298     118.85965308313419     -45.510632621233334     25.33801319077611     0.6      0
2919     0     -999     12047     7     57.66407312522114     -36.35223908372116     -999     -999     0.03665010444819927     0.6      0
2920     -1     -999     18455     1     321.2413450208528     -50.44978945116202     -999     -999     -999     0.6      0
2921     0     -999     21653     4     315.2966292223083     -50.802024757087004     -999     -999     0.035883160308003426     0.6      0
2922     -1     -999     19902     3     355.5740984328618     -41.341076159542546     -999     -999     -999     0.6      0
2923     1     -0.00030223604401413695     31488     7     243.04410108071164     -48.84719247999623     243.04498303129722     -48.84748969893883     201.93792111240327     0.6      0
2924     0     -999     10392     4     331.68476264189263     -39.70011779731613     -999     -999     0.015581026673316956     0.6      0
2925     0     -999     802     5     308.4837129040513     -37.14064429913472     -999     -999     59.34418085962534     0.6      0
2926     0     -999     26577     4     29.495113653508366     -48.498255030371816     -999     -999     0.024384120479226112     0.6      0
2927     0     -999     28242     7     25.84011330288483     -49.14764076104751     -999     -999     0.018041115254163742     0.6      0
2928     -1     -999     10240     3     349.2057504165535     -35.04712339928929     -999     -999     -999     0.6      0
2929     -1     -999     16135     3     81.60120437897024     -52.69138592826104     -999     -999     -999     0.6      0
2930     1     -0.001306743164001034     34393     6     348.3108316093625     -41.19030023563152     348.31087152186956     -41.19160662324765     112.81520710326731     0.6      0
2931     1     4.258216141295179e-05     7629     15     110.16767019382118     -31.93853857317695     110.16697537649053     -31.93849153916708     90.57155600748956     0.6      0
2932     -1     -999     10565     2     357.0960573265121     -42.474454676264656     -999     -999     -999     0.6      0
2933     0     -999     21715     5     55.11614639631479     -39.94537160104299     -999     -999     160.91749095357955     0.6      0
2934     0     -999     1669     9     206.99162987505625     -35.18534513803543     -999     -999     0.04616798833012581     0.6      0
2935     -1     -999     990     2     183.89064752862987     -54.06673232146327     -999     -999     -999     0.6      0
2936     -1     -999     1093     1     293.2071410005703     -49.79762484533568     -999     -999     -999     0.6      0
2937     0     -999     94     8     175.16193314017448     -33.92622146627343     -999     -999     168.50606887601316     0.6      0
2938     1     -0.001823287008882346     16154     6     314.1744254661189     -38.91132432487734     314.1749325716681     -38.91320654294755     55.671919137239456     0.6      0
2939     -1     -999     33464     2     326.7261519233524     -49.01600440612259     -999     -999     -999     0.6      0
2940     0     -999     3744     4     73.09387062710555     -52.2712962862597     -999     -999     0.016310950741171837     0.6      0
2941     -1     -999     34134     3     200.00865290767035     -46.63215774647563     -999     -999     -999     0.6      0
2942     0     -999     35085     7     26.0864787524876     -48.50592187171663     -999     -999     0.04212697967886925     0.6      0
2943     0     -999     35805     5     152.28054035314844     -46.888899591692415     -999     -999     106.61736316978931     0.6      0
2944     1     0.0010723804495498257     24572     10     106.48795754543721     -42.71329362448863     106.48667877247712     -42.712125044378624     82.90550485253334     0.6      0
2945     0     -999     21713     5     237.41425545282326     -50.8781677111547     -999     -999     0.019805971533060074     0.6      0
2946     0     -999     34311     5     38.04536344679685     -42.16964379548637     -999     -999     285.00826307572424     0.6      0
2947     0     -999     7704     4     246.48600102291687     -53.207536261751     -999     -999     0.023480970412492752     0.6      0
2948     0     -999     32601     7     228.84785925623092     -44.6623848372906     -999     -999     0.021829036995768547     0.6      0
2949     0     -999     3901     4     344.7749275772809     -36.09534971132676     -999     -999     0.055270036682486534     0.6      0
2950     -1     -999     28398     3     311.59841696111783     -45.068504416257625     -999     -999     -999     0.6      0
2951     0     -999     6102     9     104.08689982267315     -32.85969203588681     -999     -999     129.5292500872165     0.6      0
2952     0     -999     18130     4     243.07036380478723     -50.297217584212646     -999     -999     0.011561205610632896     0.6      0
2953     -1     -999     21327     3     323.15381001107266     -40.48140920693788     -999     -999     -999     0.6      0
2954     -1     -999     25347     3     328.3472063574092     -46.350538208838984     -999     -999     -999     0.6      0
2955     -1     -999     15439     2     303.0168635083166     -52.92422113145985     -999     -999     -999     0.6      0
2956     -1     -999     21126     3     184.40878961241637     -53.1383960595848     -999     -999     -999     0.6      0
2957     0     -999     2307     4     39.11240096161724     -40.93060768101797     -999     -999     0.030478928238153458     0.6      0
2958     0     -999     17877     8     279.43209908443754     -37.90745512366144     -999     -999     274.22379795461893     0.6      0
2959     0     -999     28366     7     292.8979727719325     -44.36279940276021     -999     -999     36.62027604877949     0.6      0
2960     -1     -999     29327     3     260.03439349526167     -41.11165633978653     -999     -999     -999     0.6      0
2961     1     -0.0009322137089426974     4866     11     249.803659961701     -40.6359239576505     249.8028164684718     -40.63672421612208     276.65559691376984     0.6      0
2962     0     -999     3842     6     234.03999353337989     -44.361778726205465     -999     -999     0.02498202957212925     0.6      0
2963     0     -999     17062     8     182.95353242009492     -40.811777349388656     -999     -999     386.53119397349656     0.6      0
2964     1     -0.0008834022120183249     29710     14     131.86727346183181     -47.66427140016097     131.865863089766     -47.66508712148022     6.698948098346591     0.6      0
2965     -1     -999     11230     2     64.43749456623591     -53.973574994972566     -999     -999     -999     0.6      0
2966     0     -999     8281     5     157.93417065506225     -47.724961306116214     -999     -999     0.01409393735229969     0.6      0
2967     1     -1.957903560168006e-05     9025     13     131.15205208040206     -40.85166875649252     131.1515256770072     -40.851586631948805     77.72153802216053     0.6      0
2968     -1     -999     19241     2     160.1802749527712     -47.119136617523864     -999     -999     -999     0.6      0
2969     0     -999     6586     11     263.5646148418756     -38.871600237328686     -999     -999     116.4117909502238     0.6      0
2970     0     -999     33103     4     28.532325157803722     -42.23978023543413     -999     -999     0.02235081046819687     0.6      0
2971     0     -999     4784     5     206.08398871625064     -36.54530126380565     -999     -999     0.017731916159391403     0.6      0
2972     0     -999     34345     10     200.00073042388433     -48.83796741711106     -999     -999     0.033386051654815674     0.6      0
2973     1     0.004491954221407468     20209     13     116.75986569814341     -35.96359420120786     116.75779468854039     -35.95915910909759     265.4985850676894     0.6      0
