# STEREO Data for run titled "SNR0.8"
#
# Total Number of Trials: 4445.0
# Solved Trials: 1008.0, 33.36643495531281% (of attempted solves), 22.677165354330707% (total)
# Solver Fails: 1980.0, 65.54121151936445% (of attempted solves), 44.544431946006746% (total)
# Timeout Fails: 33.0, 1.0923535253227408% (of attempted solves), 0.7424071991001124% (total)
# Low Star Counts (<4): 1424.0, 32.03599550056243%
# Total Data Collection Time: 0.4237367668297116 hrs
# skip_header = 23
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time     snr     rotation
27     0     -999     18508     4     256.02511543600144     -53.348042845764155     -999     -999     0.030450057238340378     0.8      0
28     0     -999     20880     15     128.38237404740823     -53.1425232358737     -999     -999     120.04662887193263     0.8      0
29     0     -999     15162     5     88.77108118882671     -39.41081886557708     -999     -999     382.2165171150118     0.8      0
30     -1     -999     34665     2     318.40089368688456     -46.311868629321594     -999     -999     -999     0.8      0
31     -1     -999     23271     3     160.8298356724988     -41.36606495710078     -999     -999     -999     0.8      0
32     1     -0.0006905675820192414     6052     12     203.82726581123768     -50.6228086371884     203.82639662347898     -50.623369933588386     78.13351787626743     0.8      0
33     0     -999     24746     4     345.3393164482461     -46.50009627362759     -999     -999     0.031160889193415642     0.8      0
34     0     -999     19937     5     255.17137629661323     -53.27103995735016     -999     -999     146.60255098715425     0.8      0
35     -1     -999     10989     2     202.63273081457436     -37.17740761407808     -999     -999     -999     0.8      0
36     0     -999     28923     5     244.28614134441617     -45.94157948883016     -999     -999     72.08176190033555     0.8      0
37     -1     -999     3608     3     280.033913658973     -36.293548693263105     -999     -999     -999     0.8      0
38     0     -999     22569     8     165.95697550525165     -50.13257413711103     -999     -999     0.014852965250611305     0.8      0
39     0     -999     33425     4     306.3752320452963     -48.572634124508     -999     -999     0.012171221897006035     0.8      0
40     1     -0.0003638737616427079     23607     9     137.56060449271075     -40.931678984098525     137.5600089166597     -40.9320916334335     103.98558899760246     0.8      0
41     1     -0.001111273848003691     10386     8     41.335084877892946     -36.446396285490856     41.33480214690562     -36.447493273795374     123.11294116079807     0.8      0
42     0     -999     6727     4     306.2376405477072     -41.36021872802397     -999     -999     57.34509299509227     0.8      0
43     1     -0.0008317636118349014     35825     5     252.32023653095771     -46.125708858204604     252.3193979282927     -46.126570568850696     53.081348072737455     0.8      0
44     0     -999     29549     8     207.18561914182615     -46.59703366043808     -999     -999     0.014268094673752785     0.8      0
45     0     -999     3622     8     220.7192749008406     -38.61610148473699     -999     -999     1183.329856954515     0.8      0
46     -1     -999     28409     3     14.510678197344033     -48.30203777621547     -999     -999     -999     0.8      0
47     1     -0.000897270197846467     35760     8     348.8080233569734     -42.74091733488204     348.8075514305105     -42.74181751508684     127.11239606142044     0.8      0
48     0     -999     33886     8     214.92628816820192     -41.947260091265534     -999     -999     461.57683595083654     0.8      0
49     0     -999     11804     8     200.61246453109524     -52.74508304134949     -999     -999     0.028858892619609833     0.8      0
50     -1     -999     27773     3     184.0798287511657     -45.41545832841239     -999     -999     -999     0.8      0
51     -1     -999     9775     3     304.2062590070214     -40.71401727531932     -999     -999     -999     0.8      0
52     0     -999     13365     5     238.45954879405883     -49.96393781608125     -999     -999     0.01949700526893139     0.8      0
53     1     -0.00120864416803812     2470     5     25.6794064991817     -36.4671833770843     25.678891821738265     -36.468379360923315     214.11980199627578     0.8      0
54     -1     -999     23031     2     159.28651529945705     -47.2949399142204     -999     -999     -999     0.8      0
55     0     -999     29363     6     201.4787609364615     -43.62630435977878     -999     -999     49.70854497514665     0.8      0
56     0     -999     26957     15     125.23954851295095     -47.22254726002658     -999     -999     0.029804883524775505     0.8      0
57     0     -999     14191     9     235.43907916196358     -39.47143370935226     -999     -999     0.023046042770147324     0.8      0
58     0     -999     10718     8     263.9093704036468     -53.966353770727615     -999     -999     0.021617859601974487     0.8      0
59     0     -999     16622     4     75.54099398603769     -40.080790427844505     -999     -999     74.24149801954627     0.8      0
60     0     -999     948     4     298.3340872873113     -43.56941323993194     -999     -999     0.014382880181074142     0.8      0
61     -1     -999     8769     1     17.449021380510523     -33.005763658971745     -999     -999     -999     0.8      0
62     1     0.0006502374193075866     10423     5     90.35547505037998     -40.821876600600184     90.35534901685139     -40.82119519346332     247.18444095924497     0.8      0
63     0     -999     31284     17     121.57317691757963     -46.86799663945278     -999     -999     52.436380879953504     0.8      0
64     0     -999     20781     5     76.45128383867282     -53.45693190543891     -999     -999     17.49926107004285     0.8      0
65     -1     -999     4259     1     229.1906220391904     -54.71140737596703     -999     -999     -999     0.8      0
66     0     -999     6002     9     86.00426126958793     -33.1977099454374     -999     -999     1194.2874679807574     0.8      0
67     -1     -999     29328     3     16.883661377024914     -46.918693613727086     -999     -999     -999     0.8      0
68     0     -999     4230     4     22.11854209848791     -36.42932453760957     -999     -999     76.84016018174589     0.8      0
69     -1     -999     11668     3     317.50795370829724     -36.22863189093005     -999     -999     -999     0.8      0
70     -1     -999     27632     3     19.43336749296948     -42.17988404912553     -999     -999     -999     0.8      0
71     0     -999     17151     9     128.84558032860673     -35.770730778688716     -999     -999     1005.3434651345015     0.8      0
72     1     0.0006885177853348523     8388     6     346.5511483079127     -41.55514633962113     346.5493602242433     -41.554017557392655     159.81319989077747     0.8      0
73     0     -999     35733     12     218.8289334922069     -46.575324457524594     -999     -999     380.33445412293077     0.8      0
74     1     -9.481778724307333e-05     8168     11     124.78475889178569     -49.62021505896245     124.78478740525986     -49.6203089298038     98.81738596595824     0.8      0
75     -1     -999     7931     0     3.7386236845282594     -58.375279440252     -999     -999     -999     0.8      0
76     0     -999     22892     5     230.11841934393115     -50.42495312508796     -999     -999     0.011258060112595558     0.8      0
77     -1     -999     5933     2     20.337483574131117     -37.09635175064404     -999     -999     -999     0.8      0
78     -1     -999     22015     3     5.95909271225009     -52.71583941444728     -999     -999     -999     0.8      0
79     0     -999     34556     8     192.10131982229228     -48.286999980517635     -999     -999     89.13474390283227     0.8      0
80     -1     -999     5033     3     69.68607565498785     -55.13574556450317     -999     -999     -999     0.8      0
81     -1     -999     5061     0     168.8964843110472     -39.901295014515625     -999     -999     -999     0.8      0
82     1     -0.0001566945435342859     13043     10     149.46843419450065     -51.33987366975466     149.4672203486268     -51.34014037398008     102.93795703910291     0.8      0
83     0     -999     22127     4     10.582036592948974     -52.54607636256913     -999     -999     73.6099190544337     0.8      0
84     -1     -999     18808     1     192.15535118724486     -37.537809562565165     -999     -999     -999     0.8      0
85     0     -999     27324     4     8.660358020036957     -41.64060996525228     -999     -999     0.014867866411805153     0.8      0
86     0     -999     35095     9     210.2495797628845     -41.56140841332846     -999     -999     130.49887004308403     0.8      0
87     1     -0.0019641131427050595     5194     15     129.16140362746552     -52.04317257319833     129.16348548257324     -52.04489717288519     30.48632387071848     0.8      0
88     1     0.000297760760574306     29856     6     171.06251131651112     -47.91597589603087     171.0607708789724     -47.915602266961145     5.674312124028802     0.8      0
89     1     0.0004193359543123165     12466     6     148.71935538185778     -35.72869726009365     148.71764042459898     -35.72830796029682     11.362852063030005     0.8      0
90     1     -0.001327316601695827     937     8     188.90603526199305     -54.62413191047051     188.90361564496806     -54.62543735630514     48.17786207422614     0.8      0
91     0     -999     5120     5     181.57761854780216     -39.72885227523478     -999     -999     52.55387211218476     0.8      0
92     -1     -999     27142     3     299.99968504157926     -40.72001890136737     -999     -999     -999     0.8      0
93     0     -999     25488     6     220.50085068419386     -41.336922482690085     -999     -999     0.010392861440777779     0.8      0
94     0     -999     7889     4     350.37248983273076     -58.59258883496257     -999     -999     0.012639909982681274     0.8      0
95     0     -999     27806     5     180.13055985953696     -44.72233297316634     -999     -999     21.916385972872376     0.8      0
96     -1     -999     8880     2     54.76273808103452     -34.03928259502669     -999     -999     -999     0.8      0
97     1     -0.001124685751484833     35243     6     282.2362848123729     -43.989668831287716     282.236883677486     -43.99083035183811     161.6217230912298     0.8      0
98     -1     -999     25358     3     11.93299881808216     -48.962534925069605     -999     -999     -999     0.8      0
99     0     -999     13238     6     264.7764231657086     -42.27126109198303     -999     -999     0.1667630858719349     0.8      0
100     0     -999     29378     8     139.95156136138482     -47.643903699899255     -999     -999     436.7952640168369     0.8      0
101     0     -999     4439     4     31.48588435481226     -41.21900270499369     -999     -999     0.02381112426519394     0.8      0
102     -1     -999     12131     1     34.54560271282281     -38.65601501640916     -999     -999     -999     0.8      0
103     0     -999     19804     4     190.3300210501558     -52.581227401590425     -999     -999     0.02057407982647419     0.8      0
104     0     -999     10463     4     152.313432798383     -48.913461878844004     -999     -999     296.68595595285296     0.8      0
105     1     -5.8976084780226756e-05     18001     11     142.71071060460739     -52.6942412722037     142.70950126807296     -52.69426036405274     54.663792019709945     0.8      0
106     -1     -999     17288     2     356.05877316100225     -54.44213771732616     -999     -999     -999     0.8      0
107     1     -0.0003030969253927651     21794     15     100.74318142468994     -37.903192326645296     100.743093811928     -37.90350052882421     122.2399880643934     0.8      0
108     0     -999     3918     8     148.1568800983347     -54.30550233817429     -999     -999     627.1110610105097     0.8      0
109     1     -0.0009849116625915144     31695     5     301.44602108734125     -48.55847738787231     301.443959236853     -48.55948193738944     17.143587116152048     0.8      0
110     -1     -999     11600     1     294.36466992595047     -36.22997040636657     -999     -999     -999     0.8      0
111     0     -999     35693     7     138.30609180580046     -47.206319123564036     -999     -999     828.2235930673778     0.8      0
112     0     -999     31363     7     224.72107725405752     -49.09488392812918     -999     -999     0.01519802026450634     0.8      0
113     0     -999     23331     6     239.08413515173345     -47.78224744529142     -999     -999     227.54519991576672     0.8      0
114     -1     -999     28321     2     19.91001396520667     -49.16196920558549     -999     -999     -999     0.8      0
115     1     -0.00032837114098072107     15442     23     117.69193703371684     -36.96324136620863     117.69146116748354     -36.963560041551695     28.33308605477214     0.8      0
116     0     -999     26462     4     240.0889036445221     -45.859463069203805     -999     -999     0.026053981855511665     0.8      0
117     -1     -999     1503     3     298.8519061787823     -52.768048481779445     -999     -999     -999     0.8      0
118     -1     -999     17400     3     315.90367972231564     -50.34766770481754     -999     -999     -999     0.8      0
119     0     -999     21268     8     136.21441445082684     -51.254729259485636     -999     -999     1254.6378318220377     0.8      0
120     0     -999     30757     9     268.08986812035437     -41.27684018358728     -999     -999     0.018416903913021088     0.8      0
121     -1     -999     32648     3     21.995300813742706     -43.35162766206541     -999     -999     -999     0.8      0
122     0     -999     22241     4     180.87735384768044     -39.91219403126647     -999     -999     81.65629394352436     0.8      0
123     0     -999     15264     4     184.26061933872944     -48.52163392466347     -999     -999     0.02729799598455429     0.8      0
124     -1     -999     11644     8     155.45814166856314     -53.41042564751808     -999     -999     -999     0.8      0
125     0     -999     2655     4     189.49734838117203     -51.01253749881293     -999     -999     0.018159858882427216     0.8      0
126     0     -999     6555     4     79.55251569443658     -52.69405901362296     -999     -999     132.406631950289     0.8      0
127     1     -0.0011297186107412927     30770     7     245.25927889223723     -40.85904916375988     245.25920963013277     -40.860178910809125     224.2104378528893     0.8      0
128     1     6.858810715471009e-05     6779     6     224.40909290083033     -34.39189436729989     224.40874431303334     -34.391863851544905     27.171052061021328     0.8      0
129     -1     -999     10594     1     11.783164197912134     -41.2822870698722     -999     -999     -999     0.8      0
130     1     0.0006577787085007003     26247     7     159.87546483974992     -43.99542878149779     159.8744125704493     -43.99470411706197     221.4499511756003     0.8      0
131     0     -999     18948     11     131.19838362797364     -42.00267011626141     -999     -999     672.0845070667565     0.8      0
132     0     -999     22531     7     19.415233874237146     -45.142584617823964     -999     -999     0.02060295082628727     0.8      0
133     0     -999     15204     4     242.90733847336864     -52.673395484059256     -999     -999     121.43942504189909     0.8      0
134     -1     -999     28996     2     39.83881902500181     -41.98521118428178     -999     -999     -999     0.8      0
135     0     -999     13196     4     10.24306329978148     -39.49012177599809     -999     -999     35.12958995997906     0.8      0
136     0     -999     34602     4     300.8468990849615     -46.43879373621931     -999     -999     12.570751132443547     0.8      0
137     -1     -999     1936     2     346.0513542623969     -45.46153092722305     -999     -999     -999     0.8      0
138     -1     -999     16737     3     29.559729855308017     -36.87170629325614     -999     -999     -999     0.8      0
139     -1     -999     3302     3     163.62484712335427     -37.26331100283665     -999     -999     -999     0.8      0
140     1     -0.001457577565354029     25383     5     186.12468427316657     -41.84742629841907     186.12124338406653     -41.849108589201144     182.73736094124615     0.8      0
141     0     -999     15551     6     209.68535331656022     -43.41610890750746     -999     -999     191.4982870221138     0.8      0
142     0     -999     34087     4     314.96274445565155     -41.66220137376075     -999     -999     0.02594408579170704     0.8      0
143     1     -0.0003743179256616713     7664     6     182.3491157820263     -40.835964674690274     182.34958786526835     -40.83646663751181     93.80302112549543     0.8      0
144     -1     -999     10369     3     231.23960048677657     -52.86979306051112     -999     -999     -999     0.8      0
145     1     -0.00036878410673324424     9216     5     353.97663355138434     -51.187378748230685     353.975825640128     -51.187879085809556     117.40742297843099     0.8      0
146     0     -999     26556     8     125.73492104951497     -41.0249881939843     -999     -999     1427.77611897327     0.8      0
147     0     -999     19361     4     27.340011161203275     -46.44528791454853     -999     -999     0.023651868104934692     0.8      0
148     0     -999     5986     4     8.987658534492331     -41.53259900985938     -999     -999     0.036245910450816154     0.8      0
149     -1     -999     696     3     191.42364157018037     -52.11076027148242     -999     -999     -999     0.8      0
150     0     -999     9370     10     226.64001908289856     -43.59731769059155     -999     -999     157.19055593945086     0.8      0
151     -1     -999     6681     1     332.01629088936824     -49.28287587400465     -999     -999     -999     0.8      0
152     -1     -999     20523     3     29.300848958268205     -54.213370530133446     -999     -999     -999     0.8      0
153     0     -999     33888     4     321.06854408856856     -44.02750817561126     -999     -999     0.024989014491438866     0.8      0
154     0     -999     27786     5     92.59183232872928     -41.94915861306379     -999     -999     0.015573110431432724     0.8      0
155     0     -999     9453     4     187.2766007915117     -34.04185227143874     -999     -999     63.40183084830642     0.8      0
156     -1     -999     16051     3     293.8004489113227     -39.615359140291446     -999     -999     -999     0.8      0
157     1     -0.00017705754495267456     30739     6     171.84427419505008     -43.34569206765211     171.84300020808033     -43.34595821858431     84.61382193490863     0.8      0
158     0     -999     3936     4     212.15052147544534     -50.873005700608175     -999     -999     68.24179785326123     0.8      0
159     1     -0.0008305619190878133     25464     6     303.16271920790695     -42.00270484169163     303.1620099397507     -42.003491241340214     35.32049711793661     0.8      0
160     -1     -999     24443     1     77.22192837759877     -42.79520517538798     -999     -999     -999     0.8      0
161     0     -999     10896     6     320.94852790563783     -54.88734991575213     -999     -999     128.406842937693     0.8      0
162     0     -999     24139     4     204.52196499663498     -45.889241800810595     -999     -999     117.06981295719743     0.8      0
163     -1     -999     871     3     341.3771349056957     -35.718497341651045     -999     -999     -999     0.8      0
164     0     -999     2451     8     206.78725321915624     -53.437144425364785     -999     -999     0.014935852959752083     0.8      0
165     0     -999     37113     6     145.49181465279597     -46.47343419281718     -999     -999     571.5825001243502     0.8      0
166     0     -999     22988     4     159.76170104637106     -48.50690866454655     -999     -999     0.01875218003988266     0.8      0
167     1     -0.00019651280131682825     1513     8     246.60748707500855     -44.25339603806034     246.6068009250111     -44.25347324697592     71.43367594107985     0.8      0
168     -1     -999     21189     2     11.257483880094549     -36.97492912787962     -999     -999     -999     0.8      0
169     0     -999     28565     10     230.34896910471957     -41.93264693011314     -999     -999     0.025384826585650444     0.8      0
170     -1     -999     16424     1     23.040653765646482     -38.970132617091835     -999     -999     -999     0.8      0
171     -1     -999     6585     2     18.170043870246214     -57.51879009052564     -999     -999     -999     0.8      0
172     -1     -999     4172     2     70.3506404037271     -37.61137753742711     -999     -999     -999     0.8      0
173     -1     -999     34316     0     57.10017752752657     -43.239482657097525     -999     -999     -999     0.8      0
174     -1     -999     21106     0     54.0022033206742     -44.932810617923984     -999     -999     -999     0.8      0
175     0     -999     21842     5     62.17766554378728     -42.89937971241297     -999     -999     0.022405991330742836     0.8      0
176     0     -999     11011     5     178.73739500102823     -35.10071638206017     -999     -999     0.014438992366194725     0.8      0
177     -1     -999     3787     1     324.54125721484525     -36.62359152041877     -999     -999     -999     0.8      0
178     -1     -999     12266     2     60.869869298881845     -39.376617875973466     -999     -999     -999     0.8      0
179     0     -999     26415     4     180.67718768718066     -42.359809911761225     -999     -999     0.013064127415418625     0.8      0
180     0     -999     4741     5     328.6378302517253     -56.04704492468239     -999     -999     0.023074913769960403     0.8      0
181     0     -999     36886     8     230.9800664111018     -43.30518287145548     -999     -999     735.4214519727975     0.8      0
182     -1     -999     21523     2     162.90294973383166     -47.30200959466899     -999     -999     -999     0.8      0
183     0     -999     2075     10     139.7576446610451     -53.25011288236841     -999     -999     0.021395040675997734     0.8      0
184     0     -999     21559     4     245.53086094393737     -53.1111647109025     -999     -999     132.34730204567313     0.8      0
185     0     -999     9312     9     130.71735918982606     -33.737882192931195     -999     -999     0.02189306542277336     0.8      0
186     1     -0.0012560024780228218     10456     6     41.20265136352796     -35.852999315524634     41.20265665026559     -35.854255292060785     15.146306017413735     0.8      0
187     -1     -999     7013     0     11.468541373836901     -40.62915392043776     -999     -999     -999     0.8      0
188     0     -999     18591     8     129.40465540270364     -36.54770588426844     -999     -999     371.0076380521059     0.8      0
189     -1     -999     6920     3     32.698149613342416     -49.78129028632777     -999     -999     -999     0.8      0
190     0     -999     30711     9     219.20714648648487     -40.77008006395942     -999     -999     0.014927936717867851     0.8      0
191     -1     -999     4520     1     137.13607733199643     -35.32980964675978     -999     -999     -999     0.8      0
192     0     -999     7606     7     85.06655668536386     -32.84553298781526     -999     -999     78.17901507951319     0.8      0
193     -1     -999     26971     3     348.4108418340664     -45.72019664803676     -999     -999     -999     0.8      0
194     -1     -999     24232     2     22.200925270809186     -42.4876999492499     -999     -999     -999     0.8      0
195     0     -999     12652     4     149.33798541332473     -38.875490597254505     -999     -999     213.92999798990786     0.8      0
196     0     -999     28993     6     208.05155232364237     -48.46873965818701     -999     -999     0.017649028450250626     0.8      0
197     1     -0.0005081433243105948     3111     16     118.77514643903172     -37.971752011566984     118.77466320640855     -37.97231677353318     13.36531201377511     0.8      0
198     -1     -999     15989     2     7.804594752104923     -50.999855811695944     -999     -999     -999     0.8      0
199     1     -0.0007366181354839796     25395     8     196.61626520547455     -41.39170950105999     196.615876167905     -41.392469849870686     10.620374931022525     0.8      0
200     0     -999     20775     4     161.01017486543407     -46.784901779791184     -999     -999     0.010592862963676453     0.8      0
201     -1     -999     18149     2     14.271589139822273     -36.65025129380376     -999     -999     -999     0.8      0
202     0     -999     18313     4     338.91685578355884     -42.95414116900675     -999     -999     0.013746088370680809     0.8      0
203     -1     -999     17799     1     54.309508378698574     -50.573517232501615     -999     -999     -999     0.8      0
204     0     -999     10452     7     179.17990538263336     -52.374712606375226     -999     -999     0.010844087228178978     0.8      0
205     1     -0.0007379175778581271     19591     9     257.31568756331575     -45.537675249535006     257.3196902816516     -45.537871543438264     19.090848974883556     0.8      0
206     -1     -999     31745     1     270.78915142927343     -48.029202786583454     -999     -999     -999     0.8      0
207     0     -999     7394     6     162.40251355577465     -50.32273251984212     -999     -999     0.010132789611816406     0.8      0
208     0     -999     3825     7     214.50455932435025     -46.909631484692525     -999     -999     258.51734494790435     0.8      0
209     0     -999     13485     4     97.67305150030859     -42.72428103266864     -999     -999     0.012797070667147636     0.8      0
210     1     -0.00039216848993106623     5038     19     118.30048823476722     -48.85948172562405     118.300243581913     -48.859932849439225     11.133907129988074     0.8      0
211     -1     -999     7777     3     54.68389342909639     -45.795191646236965     -999     -999     -999     0.8      0
212     -1     -999     15605     3     11.00206475957931     -51.128893847419164     -999     -999     -999     0.8      0
213     -1     -999     11908     3     85.93012649660974     -41.8945954034027     -999     -999     -999     0.8      0
214     -1     -999     35047     0     72.30193942713885     -46.07808931164338     -999     -999     -999     0.8      0
215     1     0.0009548035895718954     29606     6     177.6022438115193     -48.5498701045876     177.59509916564414     -48.54909005248515     157.48726413585246     0.8      0
216     -1     -999     19151     1     16.3377073939327     -51.21804130672407     -999     -999     -999     0.8      0
217     -1     -999     35663     2     37.74295013384674     -44.00570103457848     -999     -999     -999     0.8      0
218     0     -999     25493     9     286.67050220456423     -40.70816588126558     -999     -999     0.035490840673446655     0.8      0
219     -1     -999     9015     3     61.37748830657821     -33.66843234589566     -999     -999     -999     0.8      0
220     0     -999     31320     6     183.86892053753527     -49.337417623120565     -999     -999     0.034905970096588135     0.8      0
221     0     -999     2732     4     332.2780633151547     -47.74736382677357     -999     -999     0.03155414015054703     0.8      0
222     0     -999     6559     6     173.193538989251     -34.121944638984075     -999     -999     274.90992611274123     0.8      0
223     0     -999     34061     5     154.21846409872157     -47.672133164402695     -999     -999     149.24498205073178     0.8      0
224     0     -999     24774     4     335.1055392953956     -47.757553506173615     -999     -999     0.0210499856621027     0.8      0
225     1     -0.0006566392667224363     19853     5     192.80977607728718     -52.166138863117816     192.81021929469654     -52.16682885493542     53.22908889502287     0.8      0
226     0     -999     12196     4     322.5984075451366     -50.87848308468147     -999     -999     864.8776998743415     0.8      0
227     0     -999     27050     9     231.77311147504076     -41.907630575028456     -999     -999     0.018832972273230553     0.8      0
228     -1     -999     23772     2     197.79640574982517     -39.974505965678695     -999     -999     -999     0.8      0
229     0     -999     32593     5     242.6860122880899     -43.7638007502167     -999     -999     328.8864800706506     0.8      0
230     -1     -999     13171     3     346.57566872637307     -37.6944599915401     -999     -999     -999     0.8      0
231     1     -0.0007770930350758931     11304     5     349.65498420898865     -49.04935938712891     349.655098289349     -49.050173295562196     89.09242111258209     0.8      0
232     0     -999     14264     10     136.58146355266345     -42.535949078291914     -999     -999     0.07519801147282124     0.8      0
233     0     -999     4740     4     255.17048187369522     -47.3673068220234     -999     -999     46.640228014439344     0.8      0
234     -1     -999     23250     3     203.32603110328247     -46.17125494627227     -999     -999     -999     0.8      0
235     -1     -999     28774     2     57.86423119265171     -46.19069331804645     -999     -999     -999     0.8      0
236     -1     -999     35599     3     356.2199813011468     -43.043650889770966     -999     -999     -999     0.8      0
237     1     -0.00034941695624723934     1093     11     100.87963305932553     -39.6165880059707     100.8788248149352     -39.61682553067299     48.72443899512291     0.8      0
238     -1     -999     8257     3     173.54390437070927     -42.74904320464233     -999     -999     -999     0.8      0
239     0     -999     442     8     255.6811942462039     -34.34731036759965     -999     -999     0.018050894141197205     0.8      0
240     0     -999     33448     4     357.65125803247076     -48.92795872759811     -999     -999     73.64060101099312     0.8      0
241     0     -999     19196     8     205.05070494778707     -39.629974455703916     -999     -999     195.07915107533336     0.8      0
242     -1     -999     7507     2     56.98462760424069     -33.731750917156035     -999     -999     -999     0.8      0
243     1     -0.002188374166458118     9209     7     185.83718253540036     -42.98141093406414     185.83523321371058     -42.98329649870989     82.5563850812614     0.8      0
244     1     -0.001005842853039951     27612     6     195.64548062215803     -47.97338356925637     195.64368631283267     -47.97434230716152     61.90702202729881     0.8      0
245     0     -999     26583     4     58.71539388867624     -46.509034455612806     -999     -999     339.2035919241607     0.8      0
246     -1     -999     14328     1     52.79721615304392     -52.49049605773159     -999     -999     -999     0.8      0
247     -1     -999     380     2     346.1166740634168     -46.5095743172022     -999     -999     -999     0.8      0
248     1     -0.00035739226837705473     6330     8     183.50405350088704     -34.2307799779174     183.50285895829774     -34.2309850416925     145.14064718969166     0.8      0
249     1     -8.26445966666256e-05     3041     20     118.08514820165443     -36.732836248689885     118.08417834046259     -36.732987515706014     89.75065010599792     0.8      0
250     -1     -999     7772     3     78.25665921665815     -39.763989103900514     -999     -999     -999     0.8      0
251     1     -0.0006373399504155941     25225     15     115.96314126183903     -44.11990006345109     115.96131261484224     -44.1207072588329     226.6526580788195     0.8      0
252     1     0.00013448412460803638     14646     9     143.17130748873277     -52.02197961757307     143.17067532488755     -52.02187730703719     161.76830604672432     0.8      0
253     1     -0.000310636332677916     20132     6     173.6173851090596     -41.7206158973265     173.61046353920477     -41.719888686609565     252.51045799814165     0.8      0
