# STEREO Data for run titled "SNR0.5"
#
# Total Number of Trials: 17902.0
# Solved Trials: 1008.0, 8.404902860001668% (of attempted solves), 5.630655792648866% (total)
# Solver Fails: 10899.0, 90.87801217376803% (of attempted solves), 60.881465758015864% (total)
# Timeout Fails: 86.0, 0.717084966230301% (of attempted solves), 0.4803932521505977% (total)
# Low Star Counts (<4): 5909.0, 33.00748519718467%
# Total Data Collection Time: 1.2592997607736227 hrs
# SNR: 0.5
# skip_header = 24.0
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time
24     0     -999     4637     6     200.33138884512474     -40.690886562990826     -999     -999     0.01736590638756752
25     -1     -999     21582     3     336.1994869805617     -46.625177946378855     -999     -999     -999
26     0     -999     32992     7     219.49251046266517     -48.87609816699329     -999     -999     0.02806098200380802
27     0     -999     26526     7     197.39414009006612     -41.64287935348529     -999     -999     52.44031106121838
28     -1     -999     33940     5     54.497634130826604     -48.12785963772994     -999     -999     -999
29     0     -999     29171     4     183.2784423275882     -47.488270658155066     -999     -999     0.015833880752325058
30     -1     -999     20224     2     307.4119291381625     -54.19148266377999     -999     -999     -999
31     0     -999     15850     4     76.32289161981683     -50.268258915282146     -999     -999     0.014935852959752083
32     -1     -999     9196     2     26.770513823375865     -44.43690743193103     -999     -999     -999
33     0     -999     6057     7     220.50428264211445     -53.15833392845369     -999     -999     28.773955069482327
34     -1     -999     10798     1     275.34668933542775     -53.78240727699094     -999     -999     -999
35     0     -999     17558     6     86.18373362081081     -52.45001904545395     -999     -999     0.01646392047405243
36     0     -999     11037     5     286.9494931391768     -49.23191712922126     -999     -999     0.03239302895963192
37     -1     -999     36622     1     78.6894386080382     -46.511552413320764     -999     -999     -999
38     0     -999     32742     4     28.45170853956063     -42.46384032543136     -999     -999     0.042113009840250015
39     -1     -999     11343     2     7.917368376475106     -50.44097037860377     -999     -999     -999
40     0     -999     8002     7     109.72813433526929     -44.5704779685835     -999     -999     0.018494203686714172
41     -1     -999     11018     0     357.3860004289682     -54.95217544116657     -999     -999     -999
42     0     -999     16828     9     120.52114289744726     -39.9098063694916     -999     -999     0.025007175281643867
43     0     -999     35661     5     221.69927348028256     -45.907995961326975     -999     -999     0.016282079741358757
44     -1     -999     14213     2     161.61537989866162     -38.243529138621284     -999     -999     -999
45     -1     -999     32824     1     13.175207593902602     -41.3099833159266     -999     -999     -999
46     -1     -999     22133     2     359.1863726724011     -52.23898930431996     -999     -999     -999
47     0     -999     32414     4     9.87572615983679     -46.05129299024373     -999     -999     0.024515902623534203
48     0     -999     29746     5     164.51929986489898     -48.634589646489374     -999     -999     0.02636294811964035
49     0     -999     21615     6     173.043086637651     -45.88674226909792     -999     -999     0.059960875660181046
50     0     -999     402     7     185.38384336420918     -42.78264888524803     -999     -999     0.017045065760612488
51     0     -999     32218     6     200.74754128947401     -41.26377611472461     -999     -999     0.014482066035270691
52     -1     -999     26715     1     13.587340023073244     -49.67745629740342     -999     -999     -999
53     0     -999     31736     6     258.1121264378567     -47.643365972801554     -999     -999     59.8578630015254
54     1     -0.0005162875674216139     15457     22     117.48290813458603     -36.903175236223404     117.4817274175777     -36.90367874742081     88.21062580682337
55     0     -999     12071     10     102.03116724341854     -38.60676765681879     -999     -999     1028.6149331368506
56     0     -999     8573     5     109.0668983939225     -56.15594715413305     -999     -999     0.01470581628382206
57     0     -999     12381     7     246.91328244245548     -49.03716310313049     -999     -999     0.018594088032841682
58     0     -999     10900     4     304.7531162225216     -54.32071564757241     -999     -999     0.030092895030975342
59     0     -999     34965     6     184.35100130731752     -41.92384986615794     -999     -999     0.017532147467136383
60     0     -999     7455     9     208.01862302160157     -55.09890322272087     -999     -999     0.018884893506765366
61     0     -999     21950     5     155.27377595911773     -37.34175260398571     -999     -999     0.024916138499975204
62     1     -0.0006490509537186995     22285     13     233.48840223567282     -38.11845575026119     233.48611341002697     -38.11910187839853     25.41209408082068
63     -1     -999     4992     1     301.0736133815016     -45.70144276317372     -999     -999     -999
64     0     -999     28051     5     189.4650834304568     -41.860948604778606     -999     -999     0.024521024897694588
65     0     -999     32088     5     7.471379992986228     -48.96302389099316     -999     -999     0.019851140677928925
66     1     0.002875348802632516     4496     11     119.16013474534911     -34.569899449246776     119.15943721444464     -34.566992525945146     350.92572192661464
67     -1     -999     20136     1     274.8928362383313     -53.68171560103073     -999     -999     -999
68     0     -999     3389     4     38.234329353284025     -54.26527270998443     -999     -999     0.01774984411895275
69     0     -999     22432     11     114.3637155261836     -51.27361087214943     -999     -999     1184.8179390653968
70     0     -999     24408     8     220.89740986907483     -49.17845033316602     -999     -999     0.0196089968085289
71     0     -999     2790     7     260.3402260253012     -53.808857253094565     -999     -999     0.05306419916450977
72     -1     -999     26730     3     99.64879557369859     -45.27774675388374     -999     -999     -999
73     0     -999     26453     5     112.4865669845503     -41.08196029651539     -999     -999     0.01915101893246174
74     0     -999     29986     4     50.56260663770284     -41.637408242354404     -999     -999     0.02889009192585945
75     0     -999     32724     8     276.14845162653086     -43.47123074611754     -999     -999     1827.7629590593278
76     0     -999     19240     7     209.9399355275478     -40.34556308469595     -999     -999     0.01974799670279026
