# STEREO Data for run titled "SNR10"
#
# Total Number of Trials: 2048.0
# Solved Trials: 1008.0, 72.7797833935018% (of attempted solves), 49.21875% (total)
# Solver Fails: 363.0, 26.209386281588447% (of attempted solves), 17.724609375% (total)
# Timeout Fails: 14.0, 1.0108303249097472% (of attempted solves), 0.68359375% (total)
# Low Star Counts (<4): 663.0, 32.373046875%
# Total Data Collection Time: 0.21799856803942627 hrs
# SNR: 10.0
# skip_header = 24.0
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time
70     0     -999     35095     4     330.33920994279504     -48.03659882479423     -999     -999     0.02466491423547268
71     1     -6.946628972315239e-05     30222     10     138.59400597394404     -41.03191742833976     138.5933762472989     -41.03198453434717     172.0669330097735
72     -1     -999     11557     3     312.9799742660724     -36.378701573322125     -999     -999     -999
73     1     -0.00035986182832203895     35640     7     146.253547432204     -47.464773768103235     146.25270574101623     -47.46513303748213     178.84833202697337
74     1     -0.001798900191879227     31096     8     257.56280185114326     -43.84262163006429     257.562785860084     -43.84442987528541     55.36319687962532
75     1     -0.0001053136828801371     14511     6     245.705896505644     -38.1315766800851     245.70616131845145     -38.13166930051331     96.38941194862127
76     1     -0.003944445241785388     11909     5     330.6973887318864     -40.12698933904753     330.6996391809761     -40.13070747500786     116.98483093641698
77     -1     -999     6738     3     279.83086933511515     -35.87867262903438     -999     -999     -999
78     0     -999     12176     4     257.1878019067419     -53.68623353337908     -999     -999     65.54898386821151
79     1     -0.0009669186870127078     24027     10     266.425029464188     -39.83339052327948     266.42505717102654     -39.83435721419775     12.087698094546795
80     1     2.9119053834847364e-06     28489     18     123.71231321680796     -47.15282062316148     123.71212447288507     -47.15282760156376     8.677865145727992
81     -1     -999     28372     3     324.551294098065     -46.41415786449533     -999     -999     -999
82     -1     -999     35611     1     50.962795491919586     -45.08572523856533     -999     -999     -999
83     1     0.0004679623132446409     4705     10     119.95953556797467     -35.78020405673312     119.95856244347772     -35.77984629123933     84.48319183662534
84     0     -999     25065     4     56.07099961488755     -47.01744536423501     -999     -999     87.89277588948607
85     1     -0.0010403025436644953     17950     10     266.46207932085025     -41.31326148267888     266.46212687409115     -41.31431057167089     49.26604684442282
86     1     -1.352768905604762e-05     8364     6     103.36936802374358     -57.67964856680448     103.36879021987372     -57.67968093617936     48.05805208161473
87     -1     -999     7915     5     346.5260314057328     -58.51885480267657     -999     -999     -999
88     -1     -999     35970     3     5.519675538341489     -43.164563133508594     -999     -999     -999
89     -1     -999     22857     3     298.76019475593466     -42.569038727788566     -999     -999     -999
90     1     -7.030853122103053e-05     18231     6     90.53283127955966     -40.97086700218351     90.53274760881492     -40.970926906170604     49.09681202843785
91     1     0.00046303534168146143     22987     5     85.44270373201573     -41.0713161476825     85.44240215943418     -41.07082441584151     82.2227809112519
92     1     -0.0008827060874807557     25419     7     96.62809338008687     -48.98177626471556     96.6282631468083     -48.982653482471605     27.219265000894666
93     -1     -999     2752     2     296.24019017415384     -52.37974054817795     -999     -999     -999
94     1     -0.0005361193311159695     14858     5     251.46711266531688     -45.52888333900163     251.46661591261318     -45.529497753298955     111.81457014754415
95     -1     -999     6528     3     216.08801979216284     -33.30108867822791     -999     -999     -999
96     -1     -999     15333     1     249.44089619262684     -52.65933056572625     -999     -999     -999
97     1     0.00011638500896538062     31765     6     143.6714519734738     -41.54174105164988     143.67166882276098     -41.54162834479873     624.9110868666321
98     1     0.001932441447266342     11453     17     267.9817806555228     -35.486020658168755     267.9839959967404     -35.48405947808281     78.87426414526999
99     0     -999     12808     5     152.69702938880886     -43.58254632106002     -999     -999     153.38390786200762
100     0     -999     33612     4     329.61699435086337     -48.462732745178236     -999     -999     0.011505093425512314
101     -1     -999     35928     3     26.971716762749022     -42.70421764511417     -999     -999     -999
102     1     0.00020920721813411092     26444     7     104.86571420609731     -41.35321730941921     104.86546412475496     -41.353018656625395     10.63616294413805
103     -1     -999     5900     0     316.8377388049361     -48.11810515702563     -999     -999     -999
104     -1     -999     25138     3     338.3992605980114     -50.344477814679706     -999     -999     -999
105     1     -0.0004957943094936468     8941     12     117.95937741828942     -42.01593423452608     117.95979853361065     -42.016536124959046     163.1009061820805
106     0     -999     16287     4     244.89111856582534     -41.6055250208222     -999     -999     90.95135098323226
107     1     -0.0007335256579636962     8979     9     132.38212824797648     -43.204415765426866     132.38164276516216     -43.20507786542523     739.6632840391248
108     0     -999     9507     4     337.90954534207685     -56.18265477050534     -999     -999     471.9314510002732
109     -1     -999     9108     0     337.08233233014386     -49.684065423615536     -999     -999     -999
110     0     -999     3188     4     312.556823005437     -52.45675979946042     -999     -999     283.61092507839203
111     -1     -999     33958     0     329.61172857520694     -43.540461363562095     -999     -999     -999
112     -1     -999     200     2     199.5801073459584     -34.14335768635354     -999     -999     -999
113     1     -0.00038711840213778714     12308     6     90.67283208918691     -37.274489805921796     90.6740800124617     -37.274777783862646     61.385944951325655
114     0     -999     4518     5     302.55246785688115     -55.59041036961259     -999     -999     104.05356693081558
115     1     -0.000985769504751488     23559     9     252.13345312065226     -44.13563676171281     252.13248212652383     -44.13652898709765     102.24861302413046
116     1     -0.0001149298983875724     33837     13     136.41689270553601     -45.74149047910827     136.41620844511544     -45.74165158965558     221.79643902927637
117     -1     -999     17440     0     50.71117541960249     -53.34695397046167     -999     -999     -999
118     0     -999     15300     4     180.76581873404837     -47.10741399459346     -999     -999     579.7439629677683
119     1     -0.0010001384899780419     25795     7     288.17635480958694     -41.530697149145844     288.1760539428274     -41.53171546353178     91.47193795070052
120     -1     -999     14981     2     83.57465708939948     -43.58895014932728     -999     -999     -999
121     -1     -999     35176     1     149.46339545635485     -42.72642623875481     -999     -999     -999
122     -1     -999     6325     2     82.06483307016494     -41.927264046459456     -999     -999     -999
123     -1     -999     30830     2     262.1283947581996     -41.013023156511906     -999     -999     -999
124     -1     -999     24010     1     66.00201787753268     -49.71425673134304     -999     -999     -999
125     0     -999     11346     4     195.81574463175974     -39.68757300035771     -999     -999     63.65518691018224
126     1     0.0005577252181723225     12492     6     95.97935274184927     -41.488691356720615     95.97861928709668     -41.48823743192736     14.37918795272708
127     1     -0.0002182600234448273     35650     7     84.44352511156376     -46.06625427329685     84.44317404661614     -46.06645948628955     20.304057048633695
128     -1     -999     3934     2     9.776953897760114     -37.40926485909638     -999     -999     -999
129     -1     -999     7197     1     30.291858878453763     -34.333955642117516     -999     -999     -999
130     -1     -999     8540     3     212.74691244818032     -48.77680842673199     -999     -999     -999
131     -1     -999     7059     3     65.86485930161501     -47.120461576998004     -999     -999     -999
132     1     -0.0007336520399476854     14927     6     179.37982929455086     -52.616859888893465     179.37853011087392     -52.61760275271259     185.50925212912261
133     1     -0.00023859705990503244     18466     15     109.84594351033894     -36.87378502497124     109.84549309906214     -36.873994510951896     25.78295604325831
134     0     -999     21669     5     54.22671113414969     -38.94522916525543     -999     -999     48.90458798035979
135     -1     -999     13685     3     185.86533684375172     -47.9321143990811     -999     -999     -999
136     1     0.0004962832012793683     20921     5     187.8918531792629     -47.93384512243048     187.88637193933144     -47.934139113896556     471.3210829067975
137     1     -0.0008573305949326482     24467     7     241.0698955718611     -48.77514747202355     241.06835431805254     -48.77608122089291     82.34538696706295
138     1     -0.0011538393261290025     25018     6     219.40514700874155     -42.803063112593605     219.40404044773481     -42.80412342141897     65.88445696979761
139     0     -999     1719     4     169.94189613861295     -38.02197070895769     -999     -999     47.62206505984068
140     -1     -999     8979     3     53.959675136179214     -33.517179780867224     -999     -999     -999
141     0     -999     20400     4     214.09792457897848     -38.739678146324984     -999     -999     209.1256040148437
142     1     0.00016743866623869508     9879     5     10.374717023554698     -48.749177996087944     10.377093810217387     -48.74942435800995     38.890527095645666
143     0     -999     27574     5     109.89052420754875     -44.24412177635192     -999     -999     437.5745600555092
144     0     -999     16067     4     309.9822559669124     -40.901754908053654     -999     -999     55.32744596712291
145     1     -0.0008126036086792965     30789     6     303.92620360796593     -42.69267588275513     303.9257266218432     -42.69346253717073     29.07464699819684
146     -1     -999     19832     0     61.96629397774943     -37.439096491223246     -999     -999     -999
147     1     -0.0011805092992887012     1311     5     254.03390446065453     -54.39768380582538     254.03302038400716     -54.398818282956036     6.787648191675544
148     -1     -999     24649     2     299.8502441628219     -47.89770239291898     -999     -999     -999
149     1     -0.0005143821702375817     17287     9     236.5850364156012     -41.7022026054887     236.58393460989697     -41.7025506806093     15.87497885338962
150     -1     -999     21112     2     352.2973652433486     -36.456181114328125     -999     -999     -999
151     -1     -999     32209     1     354.07723540845194     -48.00968335156369     -999     -999     -999
152     1     -0.002035462927942433     19120     10     257.62678056743835     -37.41133616511343     257.62608293874564     -37.41333302226431     10.692049050703645
153     1     2.154587091496296e-05     13105     10     146.51700848151248     -52.711238832215045     146.51560728789227     -52.711292517170776     129.33138012886047
154     1     -0.0009677022396488155     27070     5     347.540949445495     -43.732946096117125     347.5393774732672     -43.73380805827702     110.77212286181748
155     -1     -999     21085     3     347.9005184730955     -36.45960291797882     -999     -999     -999
156     1     -0.0006639282554843362     11278     6     227.10908516816477     -35.482538279092374     227.10834222149535     -35.483218752880106     25.499301962554455
157     0     -999     11459     4     182.36957257263887     -45.939788867163834     -999     -999     198.25453916564584
158     -1     -999     7841     3     16.81562257916948     -56.01518977273486     -999     -999     -999
159     -1     -999     36560     2     356.7024231309253     -47.545146807379695     -999     -999     -999
160     1     -0.0005246369407885254     23982     6     270.7220485810907     -39.75623689550081     270.72170893295515     -39.75675938740648     249.23880700953305
161     1     -0.00019711012271983464     29741     7     141.10385314592526     -47.77848983392183     141.10287893319085     -47.778640211677526     70.88787201792002
162     0     -999     5373     4     89.42447658670812     -54.79711067240097     -999     -999     230.9413501061499
163     1     -0.0005084194412177112     24302     6     84.6766495427488     -46.279428157304785     84.67619199511327     -46.27990194888197     769.5253968704492
164     -1     -999     3566     2     347.49902977377445     -46.59703964175153     -999     -999     -999
165     0     -999     1300     4     185.85322818710745     -45.95006718772155     -999     -999     103.19691500626504
166     1     -0.0015904054493489639     24549     10     227.12604086002682     -49.60820248508923     227.121975623611     -49.60981722722767     191.33413909003139
167     1     -0.00016989056625504872     22438     8     130.2655971373956     -50.46598319234262     130.2649649528302     -50.466197206971806     199.33556695468724
168     0     -999     6217     4     178.12608133375792     -37.441362778389156     -999     -999     147.45803317055106
169     1     -0.0015614328985407155     22445     6     313.9893732739867     -40.030747893781225     313.98963918257795     -40.03234191865794     39.543357910588384
170     1     -0.00010894840080055701     17830     10     122.22135053431892     -53.091492837809426     122.2204997990387     -53.091617778493045     127.09085387177765
171     1     -0.0012047349756656445     9875     19     129.66083878351793     -53.29999938064759     129.66133854978233     -53.30116887897383     17.51316897571087
172     1     0.0022153693600373003     5251     14     268.41013687777274     -34.24876794092148     268.41309300778676     -34.246576453651954     186.02390796877444
173     1     -0.00039105683727314045     34437     7     208.24880174882136     -48.96244640577511     208.24762374157737     -48.96285281747816     6.42356788739562
174     1     -0.0005965287537250674     3362     9     133.28194716319894     -43.271443058979166     133.28138860014334     -43.272146162355426     71.87771704047918
175     -1     -999     16149     3     169.24727119167113     -47.758385945365426     -999     -999     -999
176     -1     -999     27561     2     356.7867324716201     -42.10555656906292     -999     -999     -999
177     0     -999     29615     4     11.30749955548421     -41.8742079019127     -999     -999     388.94190918654203
178     -1     -999     29197     2     78.73420760963475     -41.74229488137359     -999     -999     -999
179     1     -0.0036257408892836906     19775     6     336.7995678714756     -40.222503308105225     336.80047358290886     -40.22606444294376     113.59303188510239
180     0     -999     32292     4     163.7715331807498     -43.774152181322464     -999     -999     161.46805696189404
181     -1     -999     21442     0     66.12863851027801     -37.5839985970033     -999     -999     -999
182     1     -0.0004594806350226577     21492     13     117.49484972385034     -41.799277699556775     117.49511730620681     -41.79978104523388     39.181531174108386
183     1     -0.0008534097031258625     27081     5     347.41323083372356     -43.520200583472544     347.41139148095806     -43.52093029628952     26.53227187693119
184     1     -0.00047088499970016073     3941     7     211.1016562618656     -51.13909970687588     211.1006654011365     -51.13969495468842     14.684783993288875
185     -1     -999     5644     1     78.7987466560316     -44.91942363180266     -999     -999     -999
186     1     -0.0005570185288661378     17223     7     173.86483416819576     -35.90120459417112     173.8641294004168     -35.901725140513804     22.155418060719967
187     -1     -999     19638     0     357.9873432523009     -37.04063734948818     -999     -999     -999
188     0     -999     16610     4     48.74934736881466     -37.480368060052726     -999     -999     151.5551321208477
189     1     -0.000375007137208172     8208     8     157.12066043714012     -44.06742914670388     157.12028149910674     -44.06791794654763     64.27597999572754
190     -1     -999     30437     1     15.105942587708784     -49.75484187105803     -999     -999     -999
191     1     -0.0006867554543887877     29609     6     284.7445687221319     -42.639745227853645     284.74482559850105     -42.64041996888288     365.7380568329245
192     -1     -999     21547     1     34.31521220249707     -38.22429909364108     -999     -999     -999
193     1     0.0013922516836188947     33534     10     105.4427342670727     -43.77226803363734     105.44216283627865     -43.770911262120805     39.17415393516421
194     1     -0.00047292633297502107     31489     7     150.0882049801799     -45.26418448262598     150.08712301425297     -45.26458681913197     218.62722490914166
195     1     -0.00016661995677935693     1043     13     134.97482080027936     -47.131843778957524     134.97407547805167     -47.131893980950096     83.35907012224197
196     1     -0.000582784531260927     19146     6     226.1914514200261     -36.96471252001601     226.1905983252944     -36.965328848548744     230.4000831209123
197     1     0.004333785239460042     1503     5     32.851287928876815     -52.28192948465136     32.85942840434681     -52.27654891107557     142.36530591733754
198     1     -0.0009089354621352186     19450     10     219.1277156173487     -46.027530085728735     219.12635222430038     -46.0286383830058     19.500890048220754
199     1     -0.000224223148592273     16636     5     99.87934224234905     -43.13963165066593     99.87856680507063     -43.139742876216715     144.9482950847596
200     -1     -999     32990     2     18.440812889377682     -41.4071388877809     -999     -999     -999
201     1     -0.00044093853941973293     15336     7     240.82325152080895     -52.25414071396698     240.82263194936087     -52.254550160890524     228.31564815714955
202     0     -999     1649     5     21.47370470829273     -54.86449518404635     -999     -999     101.81551403366029
203     -1     -999     28991     2     359.0686910513747     -41.18315624209318     -999     -999     -999
204     -1     -999     17988     3     59.805384587163736     -44.76332291020426     -999     -999     -999
205     -1     -999     11112     3     321.1441935031813     -51.32571547041659     -999     -999     -999
206     1     -0.0003772342571437548     30609     7     275.72286357018004     -43.420659068458335     275.722791900582     -43.42103287100176     401.44398296251893
207     -1     -999     23709     2     81.46733099983045     -48.191794313923594     -999     -999     -999
208     0     -999     19857     4     227.6508795878918     -53.24594949746749     -999     -999     151.47499088197947
209     1     -0.0002121081677159964     8794     8     149.0107661531793     -54.39530704243775     149.01015811196302     -54.39544863891453     289.2223638482392
210     0     -999     12417     4     343.1936071287925     -53.73980418926079     -999     -999     177.49547003768384
211     -1     -999     11738     3     29.08585940222387     -39.91419403543777     -999     -999     -999
212     0     -999     18197     4     75.50986065811396     -40.04491120953567     -999     -999     282.6792250853032
213     0     -999     26055     4     166.0482698556018     -47.713474567101045     -999     -999     189.75091190077364
214     -1     -999     18395     1     318.95915845775755     -48.900834289582185     -999     -999     -999
215     1     0.002203920775457391     14621     5     172.92069021428247     -49.058867932528265     172.92033786143085     -49.05667175549888     52.24861088208854
216     -1     -999     15362     3     23.604301944454786     -42.64018716157989     -999     -999     -999
217     -1     -999     10785     3     56.792631005675624     -41.37381336929475     -999     -999     -999
218     1     -0.0002662764546528251     2884     5     34.94419351880304     -43.00578611305379     34.94457585113533     -43.005997916468395     452.48621702194214
219     0     -999     24708     4     28.53388056026795     -42.37040922398956     -999     -999     151.8138120882213
220     1     -0.0004396221262652489     2849     5     166.91312252594167     -41.975827536101505     166.91182211129788     -41.976076740187025     19.975624978542328
221     1     0.0027720752741089427     18119     5     28.661215452820258     -37.42544053111657     28.661946999982355     -37.422704939415425     499.54405101016164
222     0     -999     34813     5     264.0622882115052     -47.762794928447754     -999     -999     323.9316081162542
223     0     -999     29219     4     286.49888219982563     -42.65503230195111     -999     -999     33.27525104396045
224     -1     -999     21170     1     323.6331295826557     -36.4094616929329     -999     -999     -999
225     0     -999     8724     4     291.7686095444584     -40.859567428153504     -999     -999     58.94594709388912
226     1     3.3520324649316535e-06     19007     10     138.10594227002977     -42.909510276199796     138.10544410136382     -42.909580259724805     13.284709071740508
227     0     -999     23143     4     165.25124590342966     -44.79904173131093     -999     -999     103.53853995911777
228     -1     -999     951     1     356.60696539851625     -36.00114150438262     -999     -999     -999
229     -1     -999     36067     0     327.33392933500147     -45.29335548086312     -999     -999     -999
230     -1     -999     23465     0     76.17145931935438     -44.26112713612049     -999     -999     -999
231     0     -999     36227     4     142.55747791210044     -43.573870428887496     -999     -999     96.66070202365518
232     -1     -999     6307     6     332.22620387943783     -57.81476516129907     -999     -999     -999
233     -1     -999     20640     3     357.12482851222876     -51.50517143213581     -999     -999     -999
234     -1     -999     17839     3     201.41987271477774     -46.183130789780364     -999     -999     -999
235     1     -0.0013535140354719033     8680     5     55.98524837626885     -41.818646437265784     55.98513623890456     -41.82003404960357     106.75612208433449
236     1     -0.0004141817323102259     9751     10     264.03829168221375     -35.64652323292709     264.0383442404172     -35.64694592335693     46.589067904278636
237     0     -999     20656     4     151.24229793186677     -43.40645304871387     -999     -999     832.3970627970994
238     1     -0.006709136017370554     5031     7     150.92357373442633     -42.18295169570288     150.91607954168566     -42.191381249780626     31.08118288218975
239     0     -999     11506     4     6.55681431000573     -44.65145006070741     -999     -999     59.14384196512401
240     -1     -999     28583     2     1.7477398602467151     -45.22861893217184     -999     -999     -999
241     1     -0.0006457996731512594     8015     8     208.31990304835284     -32.005418726251605     208.31826839895206     -32.00595420553108     218.1472689844668
242     1     -0.0001743740743052058     12853     6     138.78481466667264     -47.34319447152606     138.78376628279784     -47.343532345066755     578.0876718927175
243     1     -0.0008010764525252512     35799     6     205.24641738524937     -47.15334614913458     205.24609150820103     -47.15415157733499     115.87744602002203
244     0     -999     31928     4     62.19696319049846     -45.660693864383575     -999     -999     1094.0635139122605
245     0     -999     5785     4     286.0729975738415     -48.58660133589102     -999     -999     28.37564912624657
246     1     -0.002088586198055964     27454     9     230.75775868490535     -47.783151922080386     230.7539942547912     -47.78541937237281     328.50445597432554
247     1     1.3959434753019195e-05     16069     5     168.21656033236528     -45.200932862645956     168.21498390310904     -45.20113122500787     22.657274967059493
248     1     -0.00034412358492375006     25425     17     129.83753457415906     -47.07766630321745     129.83693284418297     -47.078056891039424     191.43732800148427
249     1     -0.0006431121039938148     31951     6     237.79374728538303     -44.059341872093555     237.79256504162572     -44.05990507465611     12.379427906125784
250     1     -0.00022888859210468127     11839     6     134.90340086148808     -50.912964829282444     134.90301452500916     -50.913158290454874     31.339928973466158
251     1     -0.0003043652549621356     33328     14     132.78809290392306     -41.17931281770066     132.78686109336556     -41.17961434425755     42.78247989714146
252     -1     -999     33572     3     298.2696934577357     -46.975619802957894     -999     -999     -999
253     -1     -999     26452     1     35.69670887539128     -46.18823754040417     -999     -999     -999
254     1     0.0028068243048480213     33760     9     237.67389166733244     -40.972658232651234     237.67599343721486     -40.96990534938115     184.6670361701399
255     0     -999     16514     5     92.3507926541819     -46.00221957840811     -999     -999     1241.3639531005174
256     -1     -999     16093     1     50.513681003845434     -51.71486167934451     -999     -999     -999
257     1     -0.0007443720226305572     14551     15     229.87740641906086     -39.96615986784206     229.87681247197787     -39.96697070468986     212.49416004866362
