# STEREO Data for run titled "SNR0.7"
#
# Total Number of Trials: 5809.0
# Solved Trials: 1008.0, 26.2022355081882% (of attempted solves), 17.35238423136512% (total)
# Solver Fails: 2799.0, 72.75799324148687% (of attempted solves), 48.18385264245137% (total)
# Timeout Fails: 40.0, 1.0397712503249286% (of attempted solves), 0.6885866758478223% (total)
# Low Star Counts (<4): 1962.0, 33.775176450335685%
# Total Data Collection Time: 0.46924618117918726 hrs
# SNR: 0.7
# skip_header = 24.0
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time
1     0     -999     35098     8     201.3960639871514     -41.353622694514456     -999     -999     865.0851699057966
2     0     -999     7852     6     266.3749461732583     -51.06333115792525     -999     -999     0.01722993329167366
3     -1     -999     17073     0     272.730723675975     -53.15250193869683     -999     -999     -999
4     -1     -999     10525     2     230.5352228348507     -54.15058006382299     -999     -999     -999
5     -1     -999     4351     1     22.848896058361067     -39.42276628111796     -999     -999     -999
6     0     -999     20716     5     180.53723738582252     -41.517784523786034     -999     -999     0.03172107972204685
7     0     -999     21030     6     270.61894245466993     -38.53292422981864     -999     -999     0.015750061720609665
8     -1     -999     19811     3     77.18991442900833     -39.10560515933388     -999     -999     -999
9     0     -999     17008     4     180.73820849475604     -42.32538829011929     -999     -999     0.03675604239106178
10     1     -0.00019454933803331187     34736     8     159.48803425462893     -43.86283355029636     159.48711972775197     -43.86298101062537     354.9617331009358
11     1     -0.0013813855452440293     36979     15     118.04598775014213     -46.38185363466713     118.04565483381434     -46.383238695400884     132.92384892702103
